;FA;TA;BH
108;-0,10566336587285224;0,01275928435698966;-0,12174156074347521
109;-0,2847585310497652;-0,11649878046375949;-0,25309105362236256
110;-0,14000266568768133;-0,04450659214834197;-0,17795676427638069
111;0,2748781613624855;0,2552541904729394;0,16571888077328142
112;0,3672950731679102;0,2539715871678727;0,2998726946285703
113;1,0935145051874318;1,0872934304008652;0,8304377268885956
114;0,03150420443740787;0,08990492835160473;-0,09662077576993967
115;0,479078533403421;0,5017043845171201;0,2295727368314016
116;0,5043781090684035;0,5059347541613377;0,533154958778624
117;0,7405778549021128;0,7496052734907536;0,7820494873566378
118;0,47857898326961673;0,49870192826569154;0,24974017977672427
119;0,8959414211553424;0,9022552623969677;0,9195918195575472
120;0,3101898735475581;0,27648250616192505;0,3206677596708141
121;0,16789903407668372;0,16740391068401006;0,01712148086085521
122;0,10632039454496083;0,09708599366442215;0,1790357697243862
123;0,5380283915353115;0,519696887974655;0,48727089916120375
124;0,4600719153110694;0,47558081536790064;0,4746750158108808
125;0,14914034417241018;0,2546723455987616;0,08778719775739285
126;0,4050906364284863;0,4120824561094218;0,394351597115656
127;0,03157360417212343;-0,013093264180936199;0,0864101086157145
128;0,5068186011362401;0,4484552720440537;0,16707936081845018
129;0,7804792605660116;0,7935751087811337;0,8039959416219473
130;1,0166268110534968;1,014645151667544;0,9339509364910498
131;0,397206567288449;0,4178818255655305;0,38933577158025595
132;0,4052228360423562;0,39853307029696167;0,23914988739929766
133;-0,14929728258291616;-0,15891750725047452;-0,16577704225354623
134;0,0535981374144531;0,028133209015987294;0,18198264303687883
135;0,35787548400197566;0,3927533817045455;0,3155544053094411
136;0,581291872264;0,591075871247033;0,501915449653177
137;-0,26972428317218533;-0,09514311250244512;-0,23452026378263982
138;0,3953808279642344;0,3478205113577891;0,2675411932875212
139;0,33672831929153785;0,35205596064381195;0,18663512743026064
140;0,8188255434562948;0,8235608825965558;0,5115092439797101
141;0,7228263003871084;0,7436143372150283;0,6900519602315762
142;0,2310548664252585;0,23136268797056053;0,11404649619271962
143;0,4434606284202866;0,444221086269084;0,5438996548498216
144;0,24809992738276698;0,21956093596614562;0,20079348809404285
145;0,005396365979214932;-0,06007583822286512;0,03034670106270662
146;0,3626104837267283;0,34628281281393386;0,3634805377816269
147;0,2681721337146677;0,28268079126295326;0,2315257102384319
148;0,7344499563806747;0,8021737017380026;0,4650121171133637
149;0,04925528749008816;-0,008637976469866018;-0,0044307266912172625
150;-0,06300819558212586;0,1424758207290106;-0,15633918313888445
151;0,20471339172164094;0,18193787884927065;0,2726201515466593
152;0,48628708456794884;0,4904577371131275;0,629586951722522
153;0,14855222760194042;0,14773292468067845;0,25942795069531316
154;0,033041733547598165;0,12262212781298926;0,0016429931251529398
155;-0,26678410488029863;-0,1401789048121286;-0,30275933941131106
156;-0,09780718745545466;-0,058051073518328014;-0,10102665332745278
157;0,7676010171862642;0,7379127615327155;0,552649787994341
158;0,5656650149999496;0,5896353634989325;0,7195747524413855
159;0,030767884510692324;0,09202754819583969;-0,004523331197477464
160;0,6794282626786244;0,688042176429145;0,361822248785954
161;0,09310819793471282;0,11064720040978776;0,30102946288951066
162;-0,04147888982593004;0,009167244426648838;-0,08669511906081671
163;0,20597302901099107;0,20978205965330737;0,19393413042865898
164;0,6014211264935091;0,5912028604832334;0,6330737955567906
165;0,43544965330514374;0,44036258477251017;0,40468291811489776
166;0,3043524058726778;0,3219595579233454;0,22198464565529358
167;0,06595125470536715;0,1732234599524596;-0,005263832041235087
168;-0,49641225456367316;-0,32587162576356393;-0,49511392206583577
169;0,5411747512996973;0,5703620381411421;0,2618046056043589
170;0,16668593676074975;0,18685700153420307;0,1997682852208518
171;-0,11350442926829504;0,09315336053244211;-0,09068012344346224
172;0,3938761816722073;0,3995589152152877;0,36442989921330315
173;0,4993508700337833;0,5036176327594889;0,5377525031046679
174;0,8707797743413719;0,8671012812541797;0,8323427674466796
175;0,5073747533386306;0,5142960432476018;0,5285036498461595
176;0,36719915325649777;0,3748052951941379;0,19525820137285232
177;0,38528375830339334;0,35368915041204585;0,1749727821803695
178;0,6775895674265114;0,6711215526349326;0,48779181961433543
179;0,2554065071511696;0,19320767049092888;0,24321077872600969
180;0,4729362966822533;0,45440771351109954;0,3189300875362828
181;0,3878215895727653;0,4135927308431085;0,3017110265084757
182;0,6761020575377128;0,6589598027659924;0,7767307219877062
183;0,7604853611898638;0,7711396627385987;0,6131327388481395
184;0,6688229284092073;0,6774158636393784;0,6941998459071487
185;0,2144022620721806;0,21120490156861907;0,4171619432600594
186;0,26021364309779527;0,10934113794017584;0,24072130556417426
187;0,5596745292078926;0,5526455986686004;0,5441118308227321
188;0,3774661791650711;0,4005039895877405;0,4448314135363266
189;0,056784884450690125;-0,01682254419388272;0,02416582588989307
190;0,6242170623439849;0,6211002824902274;0,46217223357190323
191;0,3506049441250173;0,2839412230066658;0,18411882242109412
192;0,02380319816594825;-0,030687048819747157;0,03491269349175403
193;0,5418416588057027;0,4390859594479899;0,4501724205495831
194;0,5141327321466324;0,515178350264385;0,41684332476047814
195;-0,15507673581646347;0,019803439506499328;-0,1535941909830373
196;0,6544714484525594;0,6653662806260229;0,5893645503550128
197;0,2724677975693421;0,28302421888330753;0,37370975709109566
198;0,18492935838687685;0,125743061798766;0,22552843658362584
199;0,23423782536953613;0,24083553038319744;0,22040124389363563
200;0,30838418066323725;0,3583439968478934;0,1052113011268403
201;0,24998945104641143;0,22838621826275446;0,19258642151404193
202;-0,018764485602822848;-0,0074384073535024775;0,019182567460619818
203;0,5760797687567212;0,5935502821118183;0,27400407176950264
204;-0,07643290071152381;-0,009708339859532815;-0,14967801918653165
205;0,08370140791638332;0,05279925095219436;0,09279702469349245
206;0,30989350605132676;0,22745253088752573;0,13160694131684075
207;0,5551003888863717;0,568510761242413;0,6564255142082488
208;0,5020491978045093;0,5222628273778286;0,5745490610271804
209;0,4018714267930587;0,4459729337723709;0,4515997667478413
210;0,0028482625998692474;0,0023094730300480515;-0,03147933094222692
211;0,46938948030225963;0,42987984897738524;0,3684497826921053
212;0,3073912219028906;0,30378655875796445;0,27475408085296155
213;0,3897538852296627;0,3760147178237768;0,40465534416258364
214;-0,13968581616040954;-0,06557007958682184;-0,18912967485027088
215;0,4762794099219838;0,4863451019939629;0,2550726492890586
216;0,03143070883759162;0,20287557635870215;-0,11550094051034226
217;0,21843603409483914;0,23545351232193404;0,3073588362714574
218;0,4891894591165575;0,4717682959661891;0,31582638904814825
219;0,2171449894121277;0,23621375191089908;0,22947512465076267
220;0,1630020381590778;-0,08090670698961236;0,18947226385284355
221;-0,12486392725825425;-0,195380911143817;-0,09155801823466168
222;0,33186392852367624;0,30593131591391154;0,05671875391485233
223;0,4631636786850402;0,45856717860036744;0,5218162201178622
224;-0,09532208353534401;0,0733240565658317;-0,029534345238952365
225;0,2998610377656644;0,29299003885290864;0,30575531833045344
226;0,46754561853662824;0,45882213792910365;0,2062731380108929
227;0,16098929010527344;0,07621292956907692;0,11581629882412546
228;0,46051919082226683;0,4818719260311517;0,32035431936612524
229;0,4156997388418067;0,4266978873878704;0,30189524419126507
230;0,35093660418014316;0,34006846096878723;0,2392901872034936
231;0,45084365070589805;0,49863924901365636;0,3494119145420303
232;0,32255704140463815;0,30043429148386835;0,3421961589215165
233;0,29737432075381054;0,2884969900538487;0,18757688361891414
234;0,4991186632060995;0,4991743407130599;0,3721879110682309
235;0,16928442762323917;0,31782323167780435;0,08672016524527029
236;0,22162891587952085;0,2075659147935005;0,2598121500893886
237;0,8490409308034318;0,8721713518914478;0,660551256023138
238;0,23074519119542677;0,23300038037224277;0,29660221592668373
239;0,14812040744614272;0,16846345765642046;0,061220402894856446
240;-0,11890303793061809;0,03245912548747475;-0,1385640662915072
241;0,6936159331758582;0,6982648520167727;0,6255600731343861
242;0,3979668390334559;0,421003602001284;0,21293868645985692
243;0,49753310730980627;0,5108133104256379;0,12428119942631399
244;0,5612252910157681;0,5886747341366233;0,4538807687095212
245;0,04915483485216895;0,08622573079265927;0,07303203199530509
246;0,5788363819250449;0,5435218407397437;0,4278694844733505
247;0,13333720889661477;0,40899186801327886;0,07735430110666672
248;0,2846453329141143;0,3219300362314246;0,2915533955881695
249;0,2867305528559965;0,3431986237461642;0,12054331715445726
250;-0,15678445398370114;0,0036102170330739062;-0,13035858680934873
251;0,24619585721974638;0,07774976439859026;0,10248960966431726
252;0,28552460597820434;0,24205797564177842;0,18554172233961336
253;0,5265736323805229;0,5604002090517604;0,3969317212810514
254;0,5310953929886024;0,5363178301238879;0,603068872462512
255;0,8125259991359841;0,824044965987376;0,861474849018049
256;0,5248061792299357;0,5360584167325431;0,6149447584220933
257;0,30245815282645866;0,3705844710354371;0,2907617883956765
258;0,28973049301391957;0,27639408617472777;0,16157112680336225
259;0,2520102189128169;0,22687361037443357;0,17540516898863098
260;-0,17185739339962616;-0,04900586372276398;-0,2597668793236395
261;0,3176448124090395;0,3060501792548455;0,3726265691626421
262;0,5343779009878828;0,5506934492833314;0,3504320349225066
263;0,6057774201366519;0,6293264066754681;0,5444544747477053
264;0,5221609076104737;0,5044436917446123;0,34507918821790456
265;0,027049742996326717;-0,015711501591238762;-0,0642269981406248
266;0,25084198037261074;0,28333946537257415;0,003736666272552935
267;-0,024917419168038912;0,005364104815043024;-0,19771837091398514
268;0,1672464195456941;0,2022573432169509;-0,021975158409106035
269;0,2180586977833101;0,1275708037489923;0,11913201912477836
270;0,22827393949837244;0,20534168857635504;0,13452291263635763
271;0,38163886304949945;0,393544813797251;0,30000954724591444
272;0,23577851556145707;0,2524963067648948;0,3650081770112365
273;-0,285351551565768;-0,00471494198933602;-0,22955003032548976
274;0,4163278075079613;0,44313883826005096;0,3132696657169395
275;0,460668343282976;0,4155395483562046;0,42331738714051226
276;0,30886872456208436;0,3829760192403447;0,20339450380230226
277;0,24862274259814598;0,2231038751024626;0,2399904207066568
278;0,43723675598305567;0,4536262233452589;0,3727656477359765
279;0,34706597651331494;0,34097718527602294;0,29148719013516033
280;0,5554338966871303;0,5959556197422603;0,3854734544021686
281;0,46817622920752255;0,4761665340143303;0,653757898804516
282;0,12838082017798813;0,13020546551159928;0,12789683372794206
283;0,6442961408871868;0,6551200058210173;0,6690627657842889
