;0
207;-0,03251852327235014
208;-0,007652801618956766
209;0,007854780262272163
210;-0,004212583997434389
211;0,005871752402447336
212;0,007239641886834099
213;0,01351237574950093
214;-0,013512375749500944
215;0,0008448011885023065
216;0,0
217;-0,0009041122900750087
218;0,008306278167934724
219;-0,012950864808276388
220;0,007849753177005593
221;0,013718099386156906
222;0,006894099057548262
223;-0,0009198533229146739
224;-0,008982118109126446
225;-0,027463359417352638
226;0,0005334395330046612
227;-0,0034536110983757634
228;0,00522469192034451
229;-0,022259868931206288
230;-0,008445950634337552
231;-0,015584285733366992
232;0,03645711029237217
233;-0,009036274796426323
234;0,0051138531946558485
235;-0,021002300610510997
236;-0,008999023587571703
237;0,04153488464321648
238;-0,02458703780979666
239;0,023662312624081427
240;0,0
241;0,015205246313276712
242;0,0022938675027973495
243;-0,008797024932317828
244;-0,011526662274177438
245;-0,007981927890091816
246;0,0056711500330565885
247;0,03526701602098519
248;-0,00193592515470274
249;0,001300770414770671
250;0,0007957046968555229
251;0,0015603698470965863
252;-0,005113083073129692
253;-0,008124955084060885
254;0,004464030042589757
255;-0,020584528579550378
256;-0,00338951529818191
257;0,004589248501480273
258;0,022437717468858472
259;0,0006226490621523779
260;0,01797652812220311
261;-0,001554796066316531
262;-0,008849199061636077
263;0,002895639335615528
264;0,006421692497021097
265;0,006473722306730581
266;-0,0010521758462081335
267;-0,003896234627106107
268;-0,003853735865410594
269;0,01699546798774104
270;0,003230333917995802
271;-0,004543867404925721
272;0,007622791932013194
273;-0,01827980728708181
274;0,003662758328388545
275;-0,006748148337391352
276;0,010960544704932866
277;-0,00038480450268530846
278;0,003997586857981225
279;0,010528903189758522
280;0,001249596500864262
281;0,0008976220632291142
282;-0,009316870386124766
283;-0,016183741174614172
284;0,0026139487641874135
285;-0,01329849074009022
286;0,0
287;0,00682294917124679
288;0,003955065868303628
289;0,005320725327224883
290;0,0015150218716958306
291;-0,01055985118212607
292;-0,005804628141956321
293;-0,0003266965562571208
294;0,019308465022889004
295;-0,031376342715508834
296;0,0007934059569021865
297;-0,0024409981975666356
298;-0,017038716841375152
299;0,0032743286236224397
300;0,014934163997003336
301;8,087729815420748e-05
302;-0,006794391462156974
303;-0,009759295531074037
304;0,0037453786172857214
305;-0,01871700335441807
306;5,3112184326833306e-05
307;-0,0028188402163855826
308;0,00582645241851596
309;-0,029805055998773238
310;-0,003724340931871223
311;0,0012664265797244986
312;0,003828599052312572
313;-0,01837133386864391
314;0,0010933205547930325
315;0,0
316;-0,008420817806985111
317;0,016936204750574474
318;-0,02303954768548839
319;0,006965377549496208
320;-0,011151875786283015
321;-0,009068905128390176
322;-0,010961099588093584
323;0,024754644770638757
324;0,011941012227420401
325;0,0002856009539446599
326;-0,000539536963435066
327;0,013401856087015563
328;0,004055976394899683
329;-0,02339606385062188
330;0,004158871468629178
331;-0,018771642597075023
332;0,023087465493061024
333;0,016534493021531392
334;-0,013230899535757073
335;-0,005594054996497974
336;-0,008998478623086437
337;0,028306084947019642
338;0,0033487854081860544
339;-0,018096499728183422
340;0,023611866579681028
341;0,006918740411200743
342;-0,012123883045659341
343;-0,002919914166580861
344;0,005506536428728829
345;0,004067728957353383
346;-0,015212960266741826
347;-0,009358530403292879
348;0,0061781302511489085
349;0,002491910420998307
350;0,011268952522584542
351;-0,019820581334461455
352;0,0036795597683445406
353;0,00795094213969009
354;0,014731091918020444
355;-0,013818629727739336
356;0,0
357;-0,004100911461557449
358;-0,002037171231376325
359;-0,03037883751111392
360;0,004420895088807897
361;0,020302677366833565
362;-0,03473446318202578
363;0,006130568141386031
364;0,013711930251064272
365;0,0021193649840399688
366;-0,04828298274935443
367;0,017363264468486114
368;-0,04827982547511587
369;0,04243709922495687
370;0,039459132751226464
371;-0,03898681119919732
372;-0,015756115391864084
373;-0,001979706554947396
374;0,019465761499284553
375;0,0031624300256987603
376;-0,09200241094593624
377;0,052785325126328934
378;-0,004545794382203166
379;-0,04113353732724876
380;-0,01359852173202372
381;-0,03927930133460617
382;-0,059107757716857307
383;-0,011397429009414909
384;-0,07922404205270062
385;-0,011828962673529704
386;0,10957195934756697
387;-0,005336383931182947
388;-0,09469514468085727
389;0,04162885961144602
390;-0,006232200692903124
391;0,04658283957083308
392;-0,03128395497871866
393;-0,06295312513837946
394;0,012554946645469935
395;-0,035120816358308195
396;-0,03227974691248589
397;0,10245732795933024
398;-0,011140925668240704
399;0,02547665096269594
400;0,015248574046331105
401;-0,002532235662293958
402;0,04001446582463477
403;-0,05411527943060211
404;-0,05157119317616989
405;0,028446197857694408
406;-0,012733930580210799
407;-0,022287189928305133
408;-0,05328883804405206
409;0,06692260057882526
410;-0,04259348957168463
411;-0,026149375154377364
412;0,00979029616894602
413;-0,06310552285574468
414;-0,06948182746939643
415;0,061327967739999954
416;0,06271427030041585
417;0,00652939366290944
418;0,03471842675826701
419;0,0
420;0,009596916564055789
421;-0,0935365594547721
422;0,03916369377303816
423;0,025508056258861354
424;-0,029746476327324762
425;0,03584904791939185
426;0,03766887840835376
427;-0,02338891182677227
428;0,011823999134564792
429;-0,028938804097131003
430;0,007003884173428124
431;-0,012766861045400991
432;0,05008483224165873
433;-0,009639159140260648
434;-0,021389875118303318
435;0,002932619575660306
436;-0,018471576788863877
437;-0,009764948269330855
438;0,0057644371228817255
439;0,0
440;0,005341923728714281
441;-0,003880111857935365
442;0,024113982759526236
443;0,014059064607297868
444;0,0
445;0,031118829354946687
446;-0,004679314710008824
447;0,007786737515850298
448;-0,030469134088503158
449;0,003391364089026249
450;-0,02153320834173741
451;-0,022822626270919497
452;0,0017565516413395224
453;-0,03403248389945547
454;0,0013283049463657997
455;0,0075331257258363935
456;0,0
457;-0,05426198398389679
458;0,042572033307926416
459;-0,015278458063301996
460;0,005363235610298394
461;0,0055378560725867065
462;0,010866312308227391
463;0,03300683394003662
464;-0,03368105107531431
465;-0,02305280959037413
466;-0,0005329070203387711
467;0,015709929754246527
468;-0,0075176623248196855
469;0,016233193995534287
470;0,026540681179420624
471;0,0014840467724950225
472;-0,05036862018765584
473;0,007923456469345735
474;0,001737640721712224
475;-0,010048037945583399
476;0,0
477;-0,046629445682995825
478;-0,0009508174576453469
479;-0,012096921708828458
480;-0,011478573277091092
481;-0,03531535633340695
482;0,03932005326596915
483;-0,010715038409216296
484;-0,015905667628585068
485;-0,023846498003071
486;-0,04774186266842116
487;-0,006427392130160411
488;0,023475389702164888
489;-0,043463291150760704
490;0,0012152893664452722
491;-0,01007428128983503
492;0,061718709550781174
493;0,0024428171152732076
494;0,03992106756975614
495;0,007709238136172175
496;-0,00352215612656422
497;0,03163428515860073
498;0,020643416236416384
499;-0,013064130708958283
500;-0,019967428385974675
501;0,06836637953493023
502;-0,020626375806741395
503;0,00958032018841365
504;0,023052625827370773
505;-0,02052473796615029
506;-0,035439357636644506
507;0,01304421169852987
508;0,01642101598945511
509;0,028322241179759542
510;0,00968472814649412
511;-0,008367252239400408
512;-0,024143677727077005
513;0,011714574664767993
514;0,037347060925207336
515;0,0
516;0,0025301857501251568
517;-0,02026853996927886
518;0,012470933254115892
519;0,015419320727716443
520;0,004957068194306566
521;-0,04373225481475218
522;0,021029381710385583
523;-0,007711285650649296
524;0,00987344865514458
525;0,016657836507364097
526;-0,010117621434815706
527;-0,002744254847469633
528;0,021379805556003294
529;-0,0009504996564328968
530;0,0053818552713010654
531;0,0333072766091565
532;-0,003798926735055886
533;0,01725457296237231
534;-0,013290323268540793
535;0,023783939541346093
536;-0,021747200481074702
537;-0,0009793188465282718
538;-0,02726320607983457
539;0,010298404457450127
540;-0,011475674233448351
541;0,029936576373611083
542;-0,0017383272431764048
543;-0,005144634884210452
544;-0,01689960969556584
545;-0,0014983132699999018
546;0,0
547;0,025962188826917313
548;-0,01915340326737425
549;0,015301233587101505
550;0,013483448796435801
551;0,02548996497720596
552;0,0019813421329166413
553;-0,013834486568385958
554;0,011418207308851205
555;-0,0025178627415764552
556;-0,001011052485248075
557;0,003497083130518968
558;-0,003486435147513123
559;0,006093307742659376
560;0,0013960131292622697
561;-0,024055536315656614
562;-0,012801900619248449
563;-0,0013825797185576352
564;0,008375844448658284
565;0,0031093741076927695
566;-0,031078360927762203
567;0,002304071170416657
568;0,006503218839248371
569;0,021217576096281384
570;-0,0014789363055836941
571;0,009024344474136607
572;-0,008567380664245961
573;0,004352434081724914
574;-0,0295776472524855
575;0,0
576;0,002562475638153287
577;-0,01987985121431268
578;-0,0016698951392400763
579;0,003540951584310035
580;-0,0040299519295311295
581;0,024627967878931317
582;0,005301940041504133
583;0,029199472375008
584;0,008604637219621987
585;-0,0003827507063823333
586;0,011366702521417232
587;0,003620701753126186
588;-0,00053440915006703
589;0,02302262940740808
590;0,0030375109647431194
591;0,0029774065555280248
592;-0,002609849580059383
593;-0,004573436047540637
594;0,011825409224369018
595;0,0007395288626654475
596;0,015225583178395025
597;0,0030075510152131053
598;-0,0029177911228645812
599;-0,005640579011475083
600;0,013349737000829563
601;-0,0033505518116208367
602;-0,01274093529858868
603;0,011459208667389599
604;0,006856467654583368
605;-0,008567996009098858
606;-0,024559914167756866
607;0,010094530726770492
608;0,006837444128079486
609;0,010889254881918217
610;0,018451470119857618
611;-0,0005458887887182097
612;0,002366611446575528
613;0,0001167247049162505
614;0,0027779144666822218
615;-0,0019903788774991863
616;-0,008099343637508777
617;-0,022382007003104543
618;-0,0033019063615583625
619;0,008498592185028414
620;0,013032209953942669
621;0,0
622;0,008806055564248823
623;0,007752278036300137
624;0,01036827402233454
625;-0,0013513062285225982
626;0,006319121248784945
627;0,0031303992794079125
628;0,015207303563779619
629;-0,003073696100106479
630;0,0026431981196059977
631;-0,003413100605362237
632;0,006553348797967811
633;-0,010119521956322259
634;-0,009556580675496985
635;-0,0061093376220662104
636;0,017652876598941023
637;-0,002232070205616143
638;-0,003333824374182154
639;-0,026097229359217995
640;-0,004515690913838788
641;0,014755842222140905
642;0,013622016982208792
643;0,002717405841071351
644;0,007432667150166834
645;0,00562480132669331
646;0,00437682290005114
647;-0,0027915044786162592
648;0,017393670575083283
649;0,004148814767678174
650;-0,008131019415374443
651;0,009361384989114529
652;-0,006258671758938771
653;-0,00889320279002224
654;0,010587365660837816
655;-0,012253261464892761
656;-0,01178649129621555
657;-0,0033233850224763683
658;-0,019734358686821434
659;0,02227014275721744
660;-0,028465985208026727
661;0,006435591961670014
662;0,0024230363003456684
663;0,0010421099365118228
664;0,019052882642820033
665;0,0025000832337363182
666;0,02199517078210792
667;-6,40412792005996e-05
668;0,00501935784042459
669;-0,010312341187162764
670;0,005722896135947424
671;0,014363914689886566
672;0,0009190763029704436
673;-0,0004684431557834475
674;-0,013516784012421476
675;-0,0032200843821982767
676;0,013523927236078707
677;-0,0005334804298521139
678;0,004494024564986252
679;0,0
680;-0,017383686624440835
681;0,0037858050263810984
682;0,01200292025538591
683;0,0003336203701670016
684;-0,008428631026908542
685;0,0054943698671588515
686;-0,0024714505864806445
687;-0,01030443840928602
688;0,0036656362889903138
689;0,005822697613629019
690;0,0036762749892007445
691;0,006935340247747815
692;-0,005562470463760016
693;0,0011275941495411885
694;-0,011880825020866261
695;0,00581293852157132
696;0,01044890671699057
697;0,0035572398592781294
698;0,002296068657847357
699;0,005242394308515762
700;0,0
701;0,001153371966066168
702;-0,001401964754604196
703;0,00019532810744783544
704;-0,010100374956649935
705;0,0
706;0,015907242650225476
707;0,003119632404468819
708;0,0005453761911345774
709;0,0039932825584234055
710;0,0028775488113092444
711;0,0017452315988401989
712;-0,009425437682848987
713;0,008291383667578442
714;0,0024235673156261114
715;-0,010882186102969552
716;0,0
717;0,01242219397685807
718;-0,010654437906525255
719;-0,019126605455027455
720;-0,022389806068551035
721;0,004596658844151183
722;-0,004221188929990253
723;0,004868323105307144
724;-0,011888152547708633
725;-0,009877767489622453
726;0,014165354795150988
727;0,01288951533068827
728;-0,005489425763279087
729;-0,031635815571409806
730;0,0028929715381732983
731;-0,008902848815299853
732;0,012955814287673312
733;-0,0022350557547347752
734;0,009633914071687014
735;-0,0027484023651562135
736;0,0
737;0,01784066707597497
738;0,004228991255194203
739;0,006563166615592701
740;0,002184195243594415
741;-0,0010373491700085928
742;-0,012185638976018596
743;0,00967350622884524
744;-0,0020831642635576906
745;0,00140434827355034
746;0,010107283593191702
747;0,0023276435966405676
748;0,00042912700135530314
749;0,003729217083266287
750;0,0139102995934497
751;-0,0001668708642952992
752;0,0017025313902912158
753;0,004514324876007007
754;0,004033370016998894
755;-0,00021736956824699424
756;0,00045207564343076404
757;0,007749057161496351
758;0,005804795137565081
759;-0,0003258949274998341
760;-0,005099485194476214
761;0,0050823298874814495
762;0,0071453906182156945
763;-0,005508385371629812
764;-0,0017056294177613758
765;0,0007374631602661291
766;0,005667141985337086
767;4,2616844740564804e-05
768;-0,0032782716003415245
769;0,00738652065793466
770;0,0
771;0,007896758064435913
772;0,0016828787923777017
773;-0,00589405093486044
774;0,0033686695230149477
775;0,006661622998832402
776;0,001765063092874738
777;0,0006851089340489951
778;0,01108838371569334
779;0,000842167888871758
780;-0,016257950246036473
781;0,004511128525653854
782;0,008026025643238168
783;-0,0010194314445029012
784;0,0022612356970690673
785;0,007098279974131413
786;-0,00430572057317188
787;-0,023659566893072765
788;0,006441937673680552
789;0,01286014370883258
790;-0,016787736487182545
791;0,013035199954753045
792;-0,024127171031983346
793;-0,006582626889526156
794;-0,03291419799872393
795;-0,015426628935558498
796;0,04303472538226554
797;-0,00340312655689989
798;0,01364598869249329
799;-0,012219411759088954
800;-0,018979079305601415
801;0,0011088524514465206
802;-0,014297726886780986
803;-0,005143469084670231
804;-0,03975572015145415
805;0,014912654559367987
806;-0,012992122932899614
807;0,0003538702264447118
808;-0,0056770056947721146
809;0,0323472129280415
810;-0,012451870600623242
811;0,0
812;-0,017314285467303576
813;0,02551438718007349
814;0,004043236276677301
815;-0,03501748652291547
816;-0,013624433691096281
817;0,010916239754216572
818;-0,0059593412390872465
819;0,0290798216120606
820;0,004370106659325958
821;-0,0018063207783149315
822;0,02322247259286971
823;-0,0005560937250901566
824;0,0012821376691954428
825;0,0013162904007037828
826;-0,003864245341811379
827;-0,01620132244496867
828;-0,0029899215361501785
829;-0,016946192862424502
830;0,002864505367270332
831;-0,0020452376350393953
832;-0,031508270947024665
833;-0,010164425453543183
834;-0,0032457464551476313
835;-0,004673293219507561
836;0,0
837;0,005344685605450304
838;0,030850061581731633
839;0,009359329717715649
840;0,0071874436590176494
841;0,0007325973685221687
842;0,015261853940210991
843;-0,00015521499590610117
844;0,0011954464955711874
845;-0,029242932098749713
846;0,005964074173225686
847;0,011351892195398526
848;-0,012902685652813713
849;0,022263615685037746
850;0,008186429368369252
851;0,011137930955885434
852;-0,0010498688628368148
853;-0,006946067738954189
854;-0,0041673144027251485
855;6,354595509431585e-05
856;0,021783519629687675
857;-0,004807872789303521
858;0,006032851860419904
859;-0,0012605080983352098
860;-0,003719759034421319
861;0,005468065530920585
862;-0,005985299233984592
863;-0,02858332684063827
864;-0,005393279772831977
865;-0,004031704230371289
866;0,0001204467649919063
867;0,012118458371228052
868;0,001481685001488934
869;-0,01708040915809832
870;-0,0036696947092675234
871;-0,0040485317447247786
872;-0,014618777443950457
873;0,0032839816909079997
874;-0,007714480246337092
875;0,016450714533391333
876;-0,014828685114819894
877;0,0003908018636654939
878;0,02907765834807642
879;0,009039911542174104
880;0,013132362555402658
881;0,0
882;-0,011537451266510625
883;0,006418032629720949
884;0,0048205989722323915
885;0,004851549676828218
886;0,011069148848932673
887;-0,0007133303913713077
888;0,00353490976547272
889;-0,0003644881870614647
890;0,0008265748720807875
891;0,015095291707627323
892;-0,0025673730087764227
893;-0,00483717291908741
894;-0,008366175280827977
895;0,02097283822184383
896;-0,005683544849854091
897;0,004838733205657932
898;-0,0025911383655897063
899;-0,0030884609816881144
900;0,004406680092947396
901;-0,008067420805565715
902;0,020646748273304517
903;-0,0006722052030153325
904;-0,001647951434844234
905;0,006103642814175685
906;0,00014589331791565788
907;0,003811420876341655
908;0,00709582298146908
909;-0,003648102825229549
910;0,0020255326074200258
911;0,0072176178463409565
912;-0,01600469794135919
913;0,010469066254142375
914;0,001780838651814381
915;0,002377981529747693
916;0,0021446371204069184
917;1,6868668978158766e-05
918;-0,002694155990308462
919;0,0011241511941456764
920;-0,0004393673181400836
921;0,0009460898477315376
922;0,007729385187609348
923;0,0036712940509606175
924;0,01909922381617784
925;0,003915146955609237
926;-0,0021232297388884083
927;-0,0080849146610354
928;0,004366585752434095
929;-0,0042512141320765855
930;-0,011878701482340309
931;-0,0012182098829831606
932;-0,0163381284080449
933;0,00021214036983506886
934;0,015232247088402266
935;0,0025454756463701403
936;-0,001576596630330781
937;-0,014387043583311629
938;0,014812719350008895
939;0,0
940;-0,007496632323667193
941;-0,0013797979607531208
942;-0,006088748748767805
943;0,02138670815746615
944;0,012737031643018829
945;0,0025999098954114317
946;-0,0012991100065108331
947;0,0005149435923619067
948;0,003694901900663627
949;0,0038354074189605823
950;0,005983684061949668
951;4,8370323203855544e-05
952;0,0009105377233105524
953;-0,005135628732467859
954;0,006166033821100105
955;0,0008364230536136011
956;0,0025451741767312723
957;0,006011978070857421
958;0,0033738653176371234
959;-0,0016457244701686808
960;0,0
961;0,0006124941030118858
962;0,0007710498980996865
963;0,0010086210147884852
964;-0,0015093383226483204
965;-0,0001908154184647296
966;0,01125130963440283
967;-0,001313890050426815
968;0,0049945917332972515
969;-0,0021251493053446057
970;-0,0018465049346529077
971;-0,0013772751808198854
972;0,0037182215832849935
973;0,008959492528235356
974;-0,001704472901770376
975;0,007357425505636377
976;0,0
977;0,0013754416330838501
978;-0,010167184992425787
979;-0,0012957717508255116
980;0,0024106642558033367
981;0,005819322689537693
982;0,000263359696644669
983;0,004212061981042009
984;0,0022417647678586914
985;-0,01801374858601659
986;0,007633326949972496
987;0,01655581418074286
988;-0,0027262788652279426
989;0,0023514734345755294
990;0,0028800961095791244
991;0,006220741603444067
992;0,004176097943201374
993;-0,0027896973241534964
994;0,0007492195980016669
995;0,005492239439842426
996;0,0023821433260880175
997;-0,003240202358999328
998;0,0062379862455999606
999;0,0030708906172792973
1000;0,0019229055205082848
1001;0,0
1002;-0,020742153105926635
1003;-0,006130778227341465
1004;-0,0009948345951537798
1005;0,010495225773550236
1006;0,005545705724534893
1007;-0,015864850224639092
1008;0,0016139090306173224
1009;0,01707241180952882
1010;-0,007405430280443107
1011;-0,008376200503835498
1012;0,008883205891223349
1013;-0,0013551112091289457
1014;-0,019058829983677757
1015;0,007055530751890258
1016;-0,006067685794074695
1017;-0,011263529286306983
1018;-0,01968748964337206
1019;0,013301442067892928
1020;0,0043009808125094445
1021;0,014882450988371786
1022;-0,003556896676727053
1023;0,002909727249843295
1024;0,009297397442382284
1025;0,003156139934757779
1026;-0,0027515366122545675
1027;0,0070352392937787864
1028;0,006662410865996059
1029;-0,0018311366072702206
1030;0,004950654146415294
1031;0,0003451794967636779
1032;-0,00018007878495468458
1033;0,002181271173726725
1034;-0,0015211407740053193
1035;-0,004012508764839378
1036;-0,0027972257111361096
1037;-0,00780715094764831
1038;0,00019021749525698333
1039;8,368423660124305e-05
1040;0,0039177029836831535
1041;-0,01107896825226009
1042;0,0057148251616446506
1043;0,013424442423331911
1044;0,005262893837745057
1045;0,0
1046;-0,0015939358990673606
1047;0,008939515038808828
1048;0,00623036533863236
1049;0,003549158040161472
1050;0,0022980161282694822
1051;-0,0017542383289275007
1052;-0,003385044294317407
1053;-0,006878877987061037
1054;-0,009111238759396649
1055;0,0038126611430211355
1056;0,004541232446118757
1057;0,008034192047299452
1058;-0,011173631758988237
1059;0,004883442825391279
1060;-0,008100043542688503
1061;-0,006223682001732072
1062;-0,0003686358634158104
1063;0,008765217224823568
1064;0,0021756308222586783
1065;-0,007718007432380335
1066;-0,011997246485370225
1067;-0,0008277486091439203
1068;0,00317815760069947
1069;0,003945344779678825
1070;0,004072589461352033
1071;0,0
1072;0,010537032813141153
1073;-0,02304829914304651
1074;-0,0012255043417858898
1075;-0,009781563581920035
1076;-0,010818523892467404
1077;-0,0009567852747120464
1078;-0,004195755814094214
1079;0,007350455121099006
1080;-0,01407846751476718
1081;0,0006685517452423052
1082;0,012532882723673302
1083;-0,017585608026490646
1084;0,001752821147853282
1085;0,0030404018474758767
1086;0,005380700548932206
1087;0,013334152526697675
1088;-0,006489456149024326
1089;-0,0028319814775847074
1090;-0,011802922351120303
1091;0,009150400901989089
1092;0,012861239773101529
1093;0,00824864128276027
1094;0,010068386646291337
1095;0,01430684739491854
1096;0,0
1097;-0,0013370433916550409
1098;0,0010010833453429403
1099;0,010399582665769434
1100;-0,0069855160925432255
1101;-0,018256123199656974
1102;-0,004443388381926191
1103;0,00310106049315579
1104;-0,006738800871784166
1105;0,005539040679880189
1106;-0,008163061525228133
1107;0,01617711948389583
1108;-0,0006710473490973826
1109;0,013455200670761065
1110;0,0009074613278100096
1111;-0,005659020861895793
1112;-0,004113335911232914
1113;-0,020517780024378287
1114;-0,003239229716375921
1115;-0,006471416171186788
1116;-0,004140792666031388
1117;-0,025888993656482444
1118;0,005003212008481522
1119;-0,04900163740665529
1120;-0,0005751318168909164
1121;-0,06895833042745467
1122;0,04631738118329726
1123;-0,04515678075483553
1124;0,04525059058532176
1125;0,005247837853274869
1126;0,021550785789564535
1127;-0,009786291472722999
1128;0,0009385580416122172
1129;-0,045610232050384815
1130;-0,015122760800306435
1131;0,00025808174214938097
1132;0,03371022159734199
1133;0,013034651096542811
1134;-0,015687972317898854
1135;0,015008393630514818
1136;0,027895846702781002
1137;0,0023359385944344575
1138;0,004909932925226356
1139;-0,011942485261153978
1140;-0,025606955849665675
1141;0,0
1142;-0,007464093032212224
1143;0,028243820652058067
1144;-0,01066891504794603
1145;-0,027068525002559386
1146;0,00694153445616869
1147;0,009078747147885844
1148;0,013381298441278125
1149;0,01704951674698318
1150;0,005690455416002148
1151;-0,009850912270881551
1152;-0,0016623864054958564
1153;-0,029831031890565053
1154;-0,03240250026243683
1155;0,006063593439679295
1156;0,023068110546269296
1157;0,010631619216616886
1158;-0,020908242602619344
1159;0,008081516300173678
1160;-0,02529129228036273
1161;-0,02886354629481778
1162;0,022239331806361014
1163;0,017707849893700365
1164;0,01813821922314528
1165;-0,00819680252892006
1166;0,033555597853170506
1167;0,0005438352229682857
1168;0,009747079611157516
1169;-0,002978130791599371
1170;0,017231013084970263
1171;-0,01955996128718929
1172;0,020213033197288798
1173;-0,012729818838075795
1174;0,004543831804408512
1175;0,018634079544892792
1176;0,01279085339877292
1177;-0,020248432646129442
1178;0,010481470272433699
1179;0,033716617775602885
1180;0,0003891535181890043
1181;-0,02504868216973945
1182;-0,02834004470968389
1183;0,01597636762997209
1184;0,01860760756451947
1185;-0,006299784593889073
1186;0,006275996498243774
1187;0,011667272007859919
1188;-0,03738529279356369
1189;0,008579154122938346
1190;0,019309181734972806
1191;-0,009603991709008441
1192;0,004805575097530124
1193;-0,016755779391136084
1194;-0,016942648369624176
1195;-0,0003947725585652186
