Dates;Canada;USA;France;Germany;UK;Australia;Hong Kong;Japan;Belgium;Switzerland;Poland;Russia;South Africa;China;India;South Korea;Greece;Brazil;Hungary;Czech Republic
03.04.1980;;;;;18,03;;;;;;;;;;;;;;;
04.04.1980;;;;;18,03;;;;;;;;;;;;;;;
07.04.1980;;;;;18,03;;;;;;;;;;;;;;;
08.04.1980;;;;;18,03;;;;;;;;;;;;;;;
09.04.1980;;;;;17,94;;;;;;;;;;;;;;;
10.04.1980;;;;;17,81;;;;;;;;;;;;;;;
11.04.1980;;;;;17,63;;;;;;;;;;;;;;;
14.04.1980;;;;;17,63;;;;;;;;;;;;;;;
15.04.1980;;;;;17,63;;;;;;;;;;;;;;;
16.04.1980;;;;;17,53;;;;;;;;;;;;;;;
17.04.1980;;;;;17,31;;;;;;;;;;;;;;;
18.04.1980;;;;;17,31;;;;;;;;;;;;;;;
21.04.1980;;;;;17,38;;;;;;;;;;;;;;;
22.04.1980;;;;;17,38;;;;;;;;;;;;;;;
23.04.1980;;;;;17,25;;;;;;;;;;;;;;;
24.04.1980;;;;;17,25;;;;;;;;;;;;;;;
25.04.1980;;;;;17,31;;;;;;;;;;;;;;;
28.04.1980;;;;;17,31;;;;;;;;;;;;;;;
29.04.1980;;;;;17,31;;;;;;;;;;;;;;;
30.04.1980;;;;;17,31;;;;;;;;;;;;;;;
01.05.1980;;;;;17,31;;;;;;;;;;;;;;;
02.05.1980;;;;;17,38;;;;;;;;;;;;;;;
05.05.1980;;;;;17,38;;;;;;;;;;;;;;;
06.05.1980;;;;;17,38;;;;;;;;;;;;;;;
07.05.1980;;;;;17,38;;;;;;;;;;;;;;;
08.05.1980;;;;;17,41;;;;;;;;;;;;;;;
09.05.1980;;;;;17,5;;;;;;;;;;;;;;;
12.05.1980;;;;;17,5;;;;;;;;;;;;;;;
13.05.1980;;;;;17,5;;;;;;;;;;;;;;;
14.05.1980;;;;;17,56;;;;;;;;;;;;;;;
15.05.1980;;;;;17,63;;;;;;;;;;;;;;;
16.05.1980;;;;;17,66;;;;;;;;;;;;;;;
19.05.1980;;;;;17,66;;;;;;;;;;;;;;;
20.05.1980;;;;;17,31;;;;;;;;;;;;;;;
21.05.1980;;;;;17,28;;;;;;;;;;;;;;;
22.05.1980;;;;;17,31;;;;;;;;;;;;;;;
23.05.1980;;;;;17,31;;;;;;;;;;;;;;;
26.05.1980;;;;;17,31;;;;;;;;;;;;;;;
27.05.1980;;;;;17,27;;;;;;;;;;;;;;;
28.05.1980;;;;;17,34;;;;;;;;;;;;;;;
29.05.1980;;;;;17,22;;;;;;;;;;;;;;;
30.05.1980;;;;;17,19;;;;;;;;;;;;;;;
02.06.1980;;;;;17,19;;;;;;;;;;;;;;;
03.06.1980;;;;;17,19;;;;;;;;;;;;;;;
04.06.1980;;;;;17,13;;;;;;;;;;;;;;;
05.06.1980;;;;;17,06;;;;;;;;;;;;;;;
06.06.1980;;;;;17,14;;;;;;;;;;;;;;;
09.06.1980;;;;;17,18;;;;;;;;;;;;;;;
10.06.1980;;;;;17,17;;;;;;;;;;;;;;;
11.06.1980;;;;;17,38;;;;;;;;;;;;;;;
12.06.1980;;;;;17,31;;;;;;;;;;;;;;;
13.06.1980;;;;;17,28;;;;;;;;;;;;;;;
16.06.1980;;;;;17,5;;;;;;;;;;;;;;;
17.06.1980;;;;;17,75;;;;;;;;;;;;;;;
18.06.1980;;;;;17,03;;;;;;;;;;;;;;;
19.06.1980;;;;;15,75;;;;;;;;;;;;;;;
20.06.1980;;;;;17,25;;;;;;;;;;;;;;;
23.06.1980;;;;;17,33;;;;;;;;;;;;;;;
24.06.1980;;;;;17,31;;;;;;;;;;;;;;;
25.06.1980;;;;;17,28;;;;;;;;;;;;;;;
26.06.1980;;;;;17,25;;;;;;;;;;;;;;;
27.06.1980;;;;;17,22;;;;;;;;;;;;;;;
30.06.1980;;;;;17,28;;;;;;;;;;;;;;;
01.07.1980;;;;;17,38;;;;;;;;;;;;;;;
02.07.1980;;;;;17,22;;;;;;;;;;;;;;;
03.07.1980;;;;;17,22;;;;;;;;;;;;;;;
04.07.1980;;;;;16,38;;;;;;;;;;;;;;;
07.07.1980;;;;;16,63;;;;;;;;;;;;;;;
08.07.1980;;;;;16,47;;;;;;;;;;;;;;;
09.07.1980;;;;;16,31;;;;;;;;;;;;;;;
10.07.1980;;;;;16,81;;;;;;;;;;;;;;;
11.07.1980;;;;;16,44;;;;;;;;;;;;;;;
14.07.1980;;;;;16,39;;;;;;;;;;;;;;;
15.07.1980;;;;;16,44;;;;;;;;;;;;;;;
16.07.1980;;;;;16,44;;;;;;;;;;;;;;;
17.07.1980;;;;;16,41;;;;;;;;;;;;;;;
18.07.1980;;;;;16,47;;;;;;;;;;;;;;;
21.07.1980;;;;;16,44;;;;;;;;;;;;;;;
22.07.1980;;;;;16,38;;;;;;;;;;;;;;;
23.07.1980;;;;;16,27;;;;;;;;;;;;;;;
24.07.1980;;;;;16,94;;;;;;;;;;;;;;;
25.07.1980;;;;;16,25;;;;;;;;;;;;;;;
28.07.1980;;;;;16,25;;;;;;;;;;;;;;;
29.07.1980;;;;;16,31;;;;;;;;;;;;;;;
30.07.1980;;;;;16,28;;;;;;;;;;;;;;;
31.07.1980;;;;;16,41;;;;;;;;;;;;;;;
01.08.1980;;;;;16,44;;;;;;;;;;;;;;;
04.08.1980;;;;;16,44;;;;;;;;;;;;;;;
05.08.1980;;;;;16,47;;;;;;;;;;;;;;;
06.08.1980;;;;;16,63;;;;;;;;;;;;;;;
07.08.1980;;;;;16,38;;;;;;;;;;;;;;;
08.08.1980;;;;;16,41;;;;;;;;;;;;;;;
11.08.1980;;;;;16,38;;;;;;;;;;;;;;;
12.08.1980;;;;;16,45;;;;;;;;;;;;;;;
13.08.1980;;;;;16,47;;;;;;;;;;;;;;;
14.08.1980;;;;;16,48;;;;;;;;;;;;;;;
15.08.1980;;;;;16,5;;;;;;;;;;;;;;;
18.08.1980;;;;;16,44;;;;;;;;;;;;;;;
19.08.1980;;;;;16,44;;;;;;;;;;;;;;;
20.08.1980;;;;;16,47;;;;;;;;;;;;;;;
21.08.1980;;;;;16,41;;;;;;;;;;;;;;;
22.08.1980;;;;;16,5;;;;;;;;;;;;;;;
25.08.1980;;;;;16,5;;;;;;;;;;;;;;;
26.08.1980;;;;;16,56;;;;;;;;;;;;;;;
27.08.1980;;;;;16,55;;;;;;;;;;;;;;;
28.08.1980;;;;;16,47;;;;;;;;;;;;;;;
29.08.1980;;;;;16,53;;;;;;;;;;;;;;;
01.09.1980;;;;;16,5;;;;;;;;;;;;;;;
02.09.1980;;;;;16,47;;;;;;;;;;;;;;;
03.09.1980;;;;;16,34;;;;;;;;;;;;;;;
04.09.1980;;;;;16,47;;;;;;;;;;;;;;;
05.09.1980;;;;;16,03;;;;;;;;;;;;;;;
08.09.1980;;;;;16,5;;;;;;;;;;;;;;;
09.09.1980;;;;;16,47;;;;;;;;;;;;;;;
10.09.1980;;;;;16,31;;;;;;;;;;;;;;;
11.09.1980;;;;;16,41;;;;;;;;;;;;;;;
12.09.1980;;;;;16,38;;;;;;;;;;;;;;;
15.09.1980;;;;;16,38;;;;;;;;;;;;;;;
16.09.1980;;;;;16,38;;;;;;;;;;;;;;;
17.09.1980;;;;;16,34;;;;;;;;;;;;;;;
18.09.1980;;;;;16,25;;;;;;;;;;;;;;;
19.09.1980;;;;;16,19;;;;;;;;;;;;;;;
22.09.1980;;;;;16,28;;;;;;;;;;;;;;;
23.09.1980;;;;;16,19;;;;;;;;;;;;;;;
24.09.1980;;;;;16,09;;;;;;;;;;;;;;;
25.09.1980;;;;;16,09;;;;;;;;;;;;;;;
26.09.1980;;;;;16,13;;;;;;;;;;;;;;;
29.09.1980;;;;;16,09;;;;;;;;;;;;;;;
30.09.1980;;;;;16,13;;;;;;;;;;;;;;;
01.10.1980;;;;;15,48;;;;;;;;;;;;;;;
02.10.1980;;;;;16,03;;;;;;;;;;;;;;;
03.10.1980;;;;;16,06;;;;;;;;;;;;;;;
06.10.1980;;;;;16,02;;;;;;;;;;;;;;;
07.10.1980;;;;;15,91;;;;;;;;;;;;;;;
08.10.1980;;;;;15,91;;;;;;;;;;;;;;;
09.10.1980;;;;;15,94;;;;;;;;;;;;;;;
10.10.1980;;;;;16;;;;;;;;;;;;;;;
13.10.1980;;;;;16,16;;;;;;;;;;;;;;;
14.10.1980;;;;;16,06;;;;;;;;;;;;;;;
15.10.1980;;;;;16,06;;;;;;;;;;;;;;;
16.10.1980;;;;;16,13;;;;;;;;;;;;;;;
17.10.1980;;;;;16,09;;;;;;;;;;;;;;;
20.10.1980;;;;;14,39;;;;;;;;;;;;;;;
21.10.1980;;;;;14,33;;;;;;;;;;;;;;;
22.10.1980;;;;;16,75;;;;;;;;;;;;;;;
23.10.1980;;;;;14,36;;;;;;;;;;;;;;;
24.10.1980;;;;;14,38;;;;;;;;;;;;;;;
27.10.1980;;;;;16,16;;;;;;;;;;;;;;;
28.10.1980;;;;;16,34;;;;;;;;;;;;;;;
29.10.1980;;;;;16,53;;;;;;;;;;;;;;;
30.10.1980;;;;;16,75;;;;;;;;;;;;;;;
31.10.1980;;;;;16,94;;;;;;;;;;;;;;;
03.11.1980;;;;;17,09;;;;;;;;;;;;;;;
04.11.1980;;;;;16,88;;;;;;;;;;;;;;;
05.11.1980;;;;;16,59;;;;;;;;;;;;;;;
06.11.1980;;;;;16,53;;;;;;;;;;;;;;;
07.11.1980;;;;;16,47;;;;;;;;;;;;;;;
10.11.1980;;;;;16,47;;;;;;;;;;;;;;;
11.11.1980;;;;;16,25;;;;;;;;;;;;;;;
12.11.1980;;;;;16;;;;;;;;;;;;;;;
13.11.1980;;;;;16,09;;;;;;;;;;;;;;;
14.11.1980;;;;;16,14;;;;;;;;;;;;;;;
17.11.1980;;;;;16,19;;;;;;;;;;;;;;;
18.11.1980;;;;;16,16;;;;;;;;;;;;;;;
19.11.1980;;;;;16;;;;;;;;;;;;;;;
20.11.1980;;;;;16,03;;;;;;;;;;;;;;;
21.11.1980;;;;;15,66;;;;;;;;;;;;;;;
24.11.1980;;;;;15,75;;;;;;;;;;;;;;;
25.11.1980;;;;;14,06;;;;;;;;;;;;;;;
26.11.1980;;;;;14,06;;;;;;;;;;;;;;;
27.11.1980;;;;;14,09;;;;;;;;;;;;;;;
28.11.1980;;;;;14,06;;;;;;;;;;;;;;;
01.12.1980;;;;;14,13;;;;;;;;;;;;;;;
02.12.1980;;;;;14,19;;;;;;;;;;;;;;;
03.12.1980;;;;;14,19;;;;;;;;;;;;;;;
04.12.1980;;;;;14,25;;;;;;;;;;;;;;;
05.12.1980;;;;;14,19;;;;;;;;;;;;;;;
08.12.1980;;;;;14,19;;;;;;;;;;;;;;;
09.12.1980;;;;;14,14;;;;;;;;;;;;;;;
10.12.1980;;;;;14,17;;;;;;;;;;;;;;;
11.12.1980;;;;;13,16;;;;;;;;;;;;;;;
12.12.1980;;;;;14,16;;;;;;;;;;;;;;;
15.12.1980;;;;;14,14;;;;;;;;;;;;;;;
16.12.1980;;;;;14,19;;;;;;;;;;;;;;;
17.12.1980;;;;;14,19;;;;;;;;;;;;;;;
18.12.1980;;;;;14,19;;;;;;;;;;;;;;;
19.12.1980;;;;;14,16;;;;;;;;;;;;;;;
22.12.1980;;;;;14,19;;;;;;;;;;;;;;;
23.12.1980;;;;;14,25;;;;;;;;;;;;;;;
24.12.1980;;;;;14,28;;;;;;;;;;;;;;;
25.12.1980;;;;;14,28;;;;;;;;;;;;;;;
26.12.1980;;;;;14,28;;;;;;;;;;;;;;;
29.12.1980;;;;;14,44;;;;;;;;;;;;;;;
30.12.1980;;;;;14,59;;;;;;;;;;;;;;;
31.12.1980;;;;;14,5;;;;;;;;;;;;;;;
01.01.1981;;;;;14,5;;;;;;;;;;;;;;;
02.01.1981;;;;;14,47;;;;;;;;;;;;;;;
05.01.1981;;;;;14,25;;;;;;;;;;;;;;;
06.01.1981;;;;;14,31;;;;;;;;;;;;;;;
07.01.1981;;;;;14,06;;;;;;;;;;;;;;;
08.01.1981;;;;;14,06;;;;;;;;;;;;;;;
09.01.1981;;;;;13,97;;;;;;;;;;;;;;;
12.01.1981;;;;;14;;;;;;;;;;;;;;;
13.01.1981;;;;;13,98;;;;;;;;;;;;;;;
14.01.1981;;;;;13,97;;;;;;;;;;;;;;;
15.01.1981;;;;;14;;;;;;;;;;;;;;;
16.01.1981;;;;;13,98;;;;;;;;;;;;;;;
19.01.1981;;;;;13,92;;;;;;;;;;;;;;;
20.01.1981;;;;;13,88;;;;;;;;;;;;;;;
21.01.1981;;;;;13,84;;;;;;;;;;;;;;;
22.01.1981;;;;;13,81;;;;;;;;;;;;;;;
23.01.1981;;;;;13,84;;;;;;;;;;;;;;;
26.01.1981;;;;;13,81;;;;;;;;;;;;;;;
27.01.1981;;;;;13,75;;;;;;;;;;;;;;;
28.01.1981;;;;;13,73;;;;;;;;;;;;;;;
29.01.1981;;;;;13,78;;;;;;;;;;;;;;;
30.01.1981;;;;;13,63;;;;;;;;;;;;;;;
02.02.1981;;;;;13,63;;;;;;;;;;;;;;;
03.02.1981;;;;;13,63;;;;;;;;;;;;;;;
04.02.1981;;;;;13,59;;;;;;;;;;;;;;;
05.02.1981;;;;;13,56;;;;;;;;;;;;;;;
06.02.1981;;;;;13,56;;;;;;;;;;;;;;;
09.02.1981;;;;;13,59;;;;;;;;;;;;;;;
10.02.1981;;;;;13,59;;;;;;;;;;;;;;;
11.02.1981;;;;;13,55;;;;;;;;;;;;;;;
12.02.1981;;;;;13,5;;;;;;;;;;;;;;;
13.02.1981;;;;;13,47;;;;;;;;;;;;;;;
16.02.1981;;;;;13,44;;;;;;;;;;;;;;;
17.02.1981;;;;;13,44;;;;;;;;;;;;;;;
18.02.1981;;;;;13,41;;;;;;;;;;;;;;;
19.02.1981;;;;;13,41;;;;;;;;;;;;;;;
20.02.1981;;;;;13,44;;;;;;;;;;;;;;;
23.02.1981;;;;;13,34;;;;;;;;;;;;;;;
24.02.1981;;;;;13,25;;;;;;;;;;;;;;;
25.02.1981;;;;;13,19;;;;;;;;;;;;;;;
26.02.1981;;;;;13,22;;;;;;;;;;;;;;;
27.02.1981;;;;;13,28;;;;;;;;;;;;;;;
02.03.1981;;;;;13,28;;;;;;;;;;;;;;;
03.03.1981;;;;;13,25;;;;;;;;;;;;;;;
04.03.1981;;;;;13,22;;;;;;;;;;;;;;;
05.03.1981;;;;;13,09;;;;;;;;;;;;;;;
06.03.1981;;;;;13;;;;;;;;;;;;;;;
09.03.1981;;;;;12,34;;;;;;;;;;;;;;;
10.03.1981;;;;;12,25;;;;;;;;;;;;;;;
11.03.1981;;;;;12,03;;;;;;;;;;;;;;;
12.03.1981;;;;;12,06;;;;;;;;;;;;;;;
13.03.1981;;;;;12,06;;;;;;;;;;;;;;;
16.03.1981;;;;;11,94;;;;;;;;;;;;;;;
17.03.1981;;;;;12,03;;;;;;;;;;;;;;;
18.03.1981;;;;;12,03;;;;;;;;;;;;;;;
19.03.1981;;;;;11,86;;;;;;;;;;;;;;;
20.03.1981;;;;;11,97;;;;;;;;;;;;;;;
23.03.1981;;;;;11,95;;;;;;;;;;;;;;;
24.03.1981;;;;;11,97;;;;;;;;;;;;;;;
25.03.1981;;;;;11,83;;;;;;;;;;;;;;;
26.03.1981;;;;;11,97;;;;;;;;;;;;;;;
27.03.1981;;;;;11,95;;;;;;;;;;;;;;;
30.03.1981;;;;;11,94;;;;;;;;;;;;;;;
31.03.1981;;;;;11,72;;;;;;;;;;;;;;;
01.04.1981;;;;;11,83;;;;;;;;;;;;;;;
02.04.1981;;;;;11,98;;;;;;;;;;;;;;;
03.04.1981;;;;;11,94;;;;;;;;;;;;;;;
06.04.1981;;;;;11,94;;;;;;;;;;;;;;;
07.04.1981;;;;;11,94;;;;;;;;;;;;;;;
08.04.1981;;;;;11,86;;;;;;;;;;;;;;;
09.04.1981;;;;;11,89;;;;;;;;;;;;;;;
10.04.1981;;;;;11,89;;;;;;;;;;;;;;;
13.04.1981;;;;;11,88;;;;;;;;;;;;;;;
14.04.1981;;;;;11,81;;;;;;;;;;;;;;;
15.04.1981;;;;;11,83;;;;;;;;;;;;;;;
16.04.1981;;;;;11,8;;;;;;;;;;;;;;;
17.04.1981;;;;;11,8;;;;;;;;;;;;;;;
20.04.1981;;;;;11,8;;;;;;;;;;;;;;;
21.04.1981;;;;;11,78;;;;;;;;;;;;;;;
22.04.1981;;;;;11,75;;;;;;;;;;;;;;;
23.04.1981;;;;;11,73;;;;;;;;;;;;;;;
24.04.1981;;;;;11,58;;;;;;;;;;;;;;;
27.04.1981;;;;;11,72;;;;;;;;;;;;;;;
28.04.1981;;;;;11,72;;;;;;;;;;;;;;;
29.04.1981;;;;;11,78;;;;;;;;;;;;;;;
30.04.1981;;;;;11,72;;;;;;;;;;;;;;;
01.05.1981;;;;;11,67;;;;;;;;;;;;;;;
04.05.1981;;;;;11,67;;;;;;;;;;;;;;;
05.05.1981;;;;;11,84;;;;;;;;;;;;;;;
06.05.1981;;;;;11,73;;;;;;;;;;;;;;;
07.05.1981;;;;;11,69;;;;;;;;;;;;;;;
08.05.1981;;;;;11,61;;;;;;;;;;;;;;;
11.05.1981;;;;;11,66;;;;;;;;;;;;;;;
12.05.1981;;;;;11,69;;;;;;;;;;;;;;;
13.05.1981;;;;;11,69;;;;;;;;;;;;;;;
14.05.1981;;;;;11,69;;;;;;;;;;;;;;;
15.05.1981;;;;;11,69;;;;;;;;;;;;;;;
18.05.1981;;;;;11,67;;;;;;;;;;;;;;;
19.05.1981;;;;;11,66;;;;;;;;;;;;;;;
20.05.1981;;;;;11,61;;;;;;;;;;;;;;;
21.05.1981;;;;;11,67;;;;;;;;;;;;;;;
22.05.1981;;;;;11,59;;;;;;;;;;;;;;;
25.05.1981;;;;;11,59;;;;;;;;;;;;;;;
26.05.1981;;;;;11,75;;;;;;;;;;;;;;;
27.05.1981;;;;;11,73;;;;;;;;;;;;;;;
28.05.1981;;;;;11,73;;;;;;;;;;;;;;;
29.05.1981;;;;;11,75;;;;;;;;;;;;;;;
01.06.1981;;;;;11,8;;;;;;;;;;;;;;;
02.06.1981;;;;;11,75;;;;;;;;;;;;;;;
03.06.1981;;;;;11,61;;;;;;;;;;;;;;;
04.06.1981;;;;;11,77;;;;;;;;;;;;;;;
05.06.1981;;;;;11,81;;;;;;;;;;;;;;;
08.06.1981;;;;;12,03;;;;;;;;;;;;;;;
09.06.1981;;;;;12;;;;;;;;;;;;;;;
10.06.1981;;;;;11,72;;;;;;;;;;;;;;;
11.06.1981;;;;;11,75;;;;;;;;;;;;;;;
12.06.1981;;;;;11,69;;;;;;;;;;;;;;;
15.06.1981;;;;;11,75;;;;;;;;;;;;;;;
16.06.1981;;;;;11,78;;;;;;;;;;;;;;;
17.06.1981;;;;;11,75;;;;;;;;;;;;;;;
18.06.1981;;;;;11,75;;;;;;;;;;;;;;;
19.06.1981;;;;;11,75;;;;;;;;;;;;;;;
22.06.1981;;;;;11,73;;;;;;;;;;;;;;;
23.06.1981;;;;;11,64;;;;;;;;;;;;;;;
24.06.1981;;;;;11,58;;;;;;;;;;;;;;;
25.06.1981;;;;;11,56;;;;;;;;;;;;;;;
26.06.1981;;;;;11,63;;;;;;;;;;;;;;;
29.06.1981;;;;;11,58;;;;;;;;;;;;;;;
30.06.1981;;;;;11,59;;;;;;;;;;;;;;;
01.07.1981;;;;;11,59;;;;;;;;;;;;;;;
02.07.1981;;;;;11,66;;;;;;;;;;;;;;;
03.07.1981;;;;;11,69;;;;;;;;;;;;;;;
06.07.1981;;;;;12,13;;;;;;;;;;;;;;;
07.07.1981;;;;;12,44;;;;;;;;;;;;;;;
08.07.1981;;;;;12,47;;;;;;;;;;;;;;;
09.07.1981;;;;;12,72;;;;;;;;;;;;;;;
10.07.1981;;;;;12,72;;;;;;;;;;;;;;;
13.07.1981;;;;;12,63;;;;;;;;;;;;;;;
14.07.1981;;;;;12,66;;;;;;;;;;;;;;;
15.07.1981;;;;;12,72;;;;;;;;;;;;;;;
16.07.1981;;;;;12,88;;;;;;;;;;;;;;;
17.07.1981;;;;;13,56;;;;;;;;;;;;;;;
20.07.1981;;;;;13,78;;;;;;;;;;;;;;;
21.07.1981;;;;;14,19;;;;;;;;;;;;;;;
22.07.1981;;;;;14,19;;;;;;;;;;;;;;;
23.07.1981;;;;;14,03;;;;;;;;;;;;;;;
24.07.1981;;;;;14,09;;;;;;;;;;;;;;;
27.07.1981;;;;;13,72;;;;;;;;;;;;;;;
28.07.1981;;;;;13,59;;;;;;;;;;;;;;;
29.07.1981;;;;;13,59;;;;;;;;;;;;;;;
30.07.1981;;;;;13,69;;;;;;;;;;;;;;;
31.07.1981;;;;;13,78;;;;;;;;;;;;;;;
03.08.1981;;;;;13,81;;;;;;;;;;;;;;;
04.08.1981;;;;;13,72;;;;;;;;;;;;;;;
05.08.1981;;;;;13,47;;;;;;;;;;;;;;;
06.08.1981;;;;;13,44;;;;;;;;;;;;;;;
07.08.1981;;;;;13,38;;;;;;;;;;;;;;;
10.08.1981;;;;;13,22;;;;;;;;;;;;;;;
11.08.1981;;;;;13,03;;;;;;;;;;;;;;;
12.08.1981;;;;;12,78;;;;;;;;;;;;;;;
13.08.1981;;;;;12,84;;;;;;;;;;;;;;;
14.08.1981;;;;;12,88;;;;;;;;;;;;;;;
17.08.1981;;;;;12,88;;;;;;;;;;;;;;;
18.08.1981;;;;;12,88;;;;;;;;;;;;;;;
19.08.1981;;;;;12,84;;;;;;;;;;;;;;;
20.08.1981;;;;;12,84;;;;;;;;;;;;;;;
21.08.1981;;;;;12,78;;;;;;;;;;;;;;;
24.08.1981;;;;;12,75;;;;;;;;;;;;;;;
25.08.1981;;;;;12,81;;;;;;;;;;;;;;;
26.08.1981;;;;;12,84;;;;;;;;;;;;;;;
27.08.1981;;;;;12,81;;;;;;;;;;;;;;;
28.08.1981;;;;;12,81;;;;;;;;;;;;;;;
31.08.1981;;;;;12,81;;;;;;;;;;;;;;;
01.09.1981;;;;;12,91;;;;;;;;;;;;;;;
02.09.1981;;;;;12,88;;;;;;;;;;;;;;;
03.09.1981;;;;;12,88;;;;;;;;;;;;;;;
04.09.1981;;;;;12,83;;;;;;;;;;;;;;;
07.09.1981;;;;;12,75;;;;;;;;;;;;;;;
08.09.1981;;;;;12,8;;;;;;;;;;;;;;;
09.09.1981;;;;;12,78;;;;;;;;;;;;;;;
10.09.1981;;;;;12,78;;;;;;;;;;;;;;;
11.09.1981;;;;;12,78;;;;;;;;;;;;;;;
14.09.1981;;;;;14;;;;;;;;;;;;;;;
15.09.1981;;;;;14,13;;;;;;;;;;;;;;;
16.09.1981;;;;;14,25;;;;;;;;;;;;;;;
17.09.1981;;;;;14,22;;;;;;;;;;;;;;;
18.09.1981;;;;;14,45;;;;;;;;;;;;;;;
21.09.1981;;;;;14,5;;;;;;;;;;;;;;;
22.09.1981;;;;;14,75;;;;;;;;;;;;;;;
23.09.1981;;;;;14,47;;;;;;;;;;;;;;;
24.09.1981;;;;;14,97;;;;;;;;;;;;;;;
25.09.1981;;;;;15,25;;;;;;;;;;;;;;;
28.09.1981;;;;;15,66;;;;;;;;;;;;;;;
29.09.1981;;;;;15,75;;;;;;;;;;;;;;;
30.09.1981;;;;;15,75;;;;;;;;;;;;;;;
01.10.1981;;;;;15,91;;;;;;;;;;;;;;;
02.10.1981;;;;;16,25;;;;;;;;;;;;;;;
05.10.1981;;;;;16,28;;;;;;;;;;;;;;;
06.10.1981;;;;;16,06;;;;;;;;;;;;;;;
