Dates;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
2002-06-07;2,48;1,834375;3,31;3,24;3,93;;1,49125;;2,94;1,1;9,55;10,25;;;6,3;;4,60081;;8,63509;
2002-06-10;2,45;1,8334375;3,305;3,24;3,82;;1,49375;;2,94;1,1;9,6;9,25;;;6,3;;4,5739;;8,61647;
2002-06-11;2,45;1,8325;3,32;3,24;3,85;;1,5150000000000001;;2,94;1,13;9,6;9,5;;;6,35;;4,58666;;8,6444;
2002-06-12;2,42;1,8294531250000001;3,3;3,24;3,873;;1,511875;;2,94;1,13;9,75;9,125;;;6,35;;4,55167;;8,588519999999999;
2002-06-13;2,42;1,8275000000000001;3,32;3,24;3,86;;1,4925;;2,94;1,13;9,45;6,75;;;6,36;;4,48918;;8,588519999999999;
2002-06-14;2,43;1,826915625;3,295;3,24;3,86;;1,461875;;2,94;1,12;9,5;7,5625;;;6,45;;4,43595;;8,63509;
2002-06-17;2,37;1,8278124999999998;3,34;3,24;3,88;;1,455;;2,94;1,12;9,5;8,375;;;6,45;;4,47013;;8,63509;
2002-06-18;2,39;1,823515625;3,32;3,24;3,92;;1,51125;;2,94;1,15;9,4;7,9375;;;6,43;;4,45262;;8,62578;
2002-06-19;2,39;1,81265625;3,31;3,24;3,9;;1,4975;;2,94;1,14;9,6;7,75;;;6,44;;4,42948;;8,62578;
2002-06-20;2,54;1,8458593749999999;3,305;3,24;3,9539999999999997;;1,474375;;2,94;1,12;9,5;7,34375;;;6,42;;4,44303;;8,6444;
2002-06-21;2,54;1,84625;3,325;3,24;3,9530000000000003;;1,43;;2,94;1,12;9,8;7,0;;;6,45;;4,45576;;8,67233;
2002-06-24;2,54;1,85375;3,33;3,24;3,88;;1,43;;2,94;1,12;9,8;7,0;;;6,4;;4,4111400000000005;;8,65371;
2002-06-25;2,55;1,855;3,325;3,24;3,91;;1,51;;2,94;1,1;9,2;8,0;;;6,37;;4,44125;;8,67233;
2002-06-26;2,54;1,87125;3,325;3,24;3,89;;1,55;;2,94;1,09;9,25;10,0;;;6,19;;4,358630000000001;;8,63509;
2002-06-27;2,52;1,8425;3,32;3,24;3,87;;1,45;;2,94;1,05;9,25;10,0;;;6,05;;4,39323;;8,65371;
2002-06-28;2,55;1,835;3,32;3,24;3,88;;1,45;;2,94;1,09;9,2;7,0;;;5,9;;4,38992;;8,63509;
2002-07-01;2,72;1,86;3,35;3,24;4,0680000000000005;;1,62;;2,94;1,15;8,50465;14,0;;;5,88;;4,4004;;8,61647;
2002-07-02;2,75;1,86;3,35;3,24;4,055;;1,6;;2,94;1,12;8,47202;14,0;;;5,85;;4,34978;;8,61647;
2002-07-03;2,724883720930232;1,8595058139534884;3,35906976744186;3,24;4,051860465116278;;1,63953488372093;;2,94;1,1283720930232555;8,682275813953488;13,965116279069766;;;5,9;;4,3575;;8,6444;
2002-07-04;2,712093023255814;1,8590697674418606;3,3486046511627907;3,24;4,0468604651162785;;1,6386046511627907;;2,94;1,1253488372093021;8,60322488372093;13,930232558139535;;;5,9;;4,39199;;8,82114;
2002-07-05;2,7960465116279067;1,858604651162791;3,347209302325582;3,24;3,990232558139535;;1,6665116279069767;;2,94;1,1137209302325581;8,61013023255814;13,895348837209303;;;5,9;;4,4396;;8,79326;
2002-07-08;2,79953488372093;1,858139534883721;3,3558139534883717;3,24;4,022325581395349;;1,603488372093023;;2,94;1,1206976744186046;8,647920697674419;13,813953488372093;;;5,82;;4,4312;;8,80255;
2002-07-09;2,804418604651163;1,8576744186046512;3,346511627906977;3,24;4,037325581395349;;1,5730232558139534;;2,94;1,101860465116279;8,68673581395349;16,093023255813954;;;5,85;;4,41939;;9,071769999999999;
2002-07-10;2,793488372093023;1,8572093023255813;3,343023255813953;3,24;3,9934883720930223;;1,4546511627906977;;2,94;1,0830232558139536;8,690017441860464;13,790697674418604;;;5,86;;4,35893;;9,053230000000001;
2002-07-11;2,7655813953488373;1,8565406976744188;3,3432558139534883;3,24;3,984279069767442;;1,4634883720930234;;2,94;1,070232558139535;8,686699534883722;13,755813953488374;;;5,75;;4,3000300000000005;;9,02541;
2002-07-12;2,7665116279069766;1,8562790697674418;3,316279069767442;3,24;3,992;;1,4765116279069768;;2,94;1,0769767441860467;8,583046511627908;13,255813953488373;;;5,74;;4,285880000000001;;8,997580000000001;
2002-07-15;2,7506976744186042;1,8555523255813955;3,3179069767441858;3,24;3,997860465116279;;1,3934883720930231;;2,94;1,043720930232558;8,626759069767441;11,790697674418604;;;5,85;;4,24198;;8,95118;
2002-07-16;2,7911627906976744;1,8509302325581394;3,3230232558139536;3,24;3,9351162790697676;;1,3804651162790698;;2,94;1,0937209302325583;8,610904651162791;13,651162790697676;;;5,85;;4,272819999999999;;9,13665;
2002-07-17;2,7713953488372094;1,8548837209302327;3,3148837209302324;3,24;3,8967441860465115;;1,4246511627906975;;2,94;1,092093023255814;8,617488372093023;13,616279069767444;;;5,85;;4,30319;;9,182960000000001;
2002-07-18;2,769767441860465;1,8544186046511628;3,3149999999999995;3,24;3,9127441860465115;;1,536046511627907;;2,94;1,0904651162790697;8,612128837209301;13,581395348837209;;;5,87;;4,29381;;9,19223;
2002-07-19;2,764651162790698;1,8539534883720932;3,3239534883720934;3,24;3,8967441860465115;;1,5009302325581395;;2,94;1,0330232558139536;8,60106046511628;13,546511627906977;;;5,84;;4,243469999999999;;9,13665;
2002-07-22;2,7144186046511627;1,8492911627906976;3,3502325581395347;3,24;3,9028372093023256;;1,4934883720930232;;2,94;0,9932558139534884;8,535302790697674;13,348837209302324;;;5,94;;4,2099;;9,10885;
2002-07-23;2,698139534883721;1,8462372093023256;3,3132558139534884;3,24;3,916372093023256;;1,5060465116279071;;2,94;1,0130232558139536;8,572712558139536;11,651162790697676;;;5,93;;4,208419999999999;;9,1737;
2002-07-24;2,7290697674418603;1,8190697674418606;3,2648837209302326;3,24;3,863953488372093;;1,4313953488372093;;2,94;0,9374418604651162;8,616625581395349;13,941860465116278;;;5,94;;4,11866;;9,12738;
2002-07-25;2,7006976744186044;1,82453488372093;3,2718604651162786;3,24;3,900976744186046;;1,4620930232558138;;2,94;0,9760465116279069;8,615838139534883;14,209302325581394;;;5,9;;4,12934;;9,10885;
2002-07-26;2,709767441860465;1,81;3,252093023255814;3,24;3,883953488372093;;1,4748837209302326;;2,94;0,8058139534883721;8,677395348837209;10,58139534883721;;;5,87;;4,0972800000000005;;9,09031;
2002-07-29;2,7248837209302326;1,81;3,263372093023256;3,24;3,8972093023255816;;1,4711627906976745;;2,94;0,7879069767441861;8,538807441860465;12,13953488372093;;;5,85;;4,15379;;9,09031;
2002-07-30;2,738372093023256;1,8207558139534883;3,2656976744186044;3,24;3,8970697674418604;;1,476046511627907;;2,94;0,7074418604651163;8,596202093023255;13,302325581395348;;;5,85;;4,16881;;9,08104;
2002-07-31;2,7125581395348837;1,8219186046511628;3,2652325581395347;3,24;3,91346511627907;;1,4606976744186047;;2,94;0,7102325581395348;8,55340558139535;12,098837209302324;;;5,87;;4,11457;;9,10885;
2002-08-01;2,6927906976744183;1,8112209302325581;3,257441860465116;3,24;3,8371162790697673;;1,454418604651163;;2,94;0,6590697674418604;8,649910465116278;13,232558139534884;;;5,85;;4,0457;;9,11812;
2002-08-02;2,6544186046511626;1,7999999999999998;3,2526744186046512;3,24;3,8720930232558137;;1,4379069767441859;;2,94;0,6893023255813953;8,616362790697675;13,19767441860465;;;5,86;;3,9626699999999997;;9,09958;
2002-08-05;2,6506976744186046;1,78046511627907;3,243953488372093;3,24;3,883093023255814;;1,4120930232558138;;2,94;0,6844186046511628;8,634592093023254;12,883720930232558;;;5,84;;3,86784;;9,071769999999999;
2002-08-06;2,6711627906976747;1,7705813953488372;3,27953488372093;3,24;3,8629302325581394;;1,3867441860465117;;2,94;0,6525581395348838;8,619491162790698;12,837209302325583;;;5,84;;3,9570800000000004;;9,09958;
2002-08-07;2,657209302325581;1,7720930232558139;3,2610465116279066;3,24;3,901139534883721;;1,375813953488372;;2,94;0,6897674418604651;8,634819767441861;10,790697674418604;;;5,84;;3,8970800000000003;;9,08104;
2002-08-08;2,6532558139534883;1,7644767441860467;3,2662790697674415;3,24;3,8622790697674416;;1,3774418604651162;;2,94;0,7274418604651163;8,65563534883721;11,0;;;5,85;;3,92844;;9,09031;
2002-08-09;2,659302325581396;1,7704069767441863;3,2682558139534885;3,24;3,8741860465116282;;1,3969767441860466;;2,94;0,7304651162790698;8,601647674418604;10,372093023255815;;;5,85;;3,93247;;9,09958;
2002-08-12;2,651860465116279;1,770232558139535;3,2782558139534883;3,24;3,867488372093023;;1,3865116279069767;;2,94;0,7160465116279069;8,689221860465116;10,651162790697674;;;5,86;;3,9256599999999997;;9,10885;
2002-08-13;2,6513953488372093;1,7709302325581393;3,266976744186046;3,24;3,9039302325581398;;1,4060465116279068;;2,94;0,7141860465116279;8,662331395348838;9,953488372093023;;;5,8;;3,88881;;9,182960000000001;
2002-08-14;2,6269767441860465;1,7669199999999998;3,2736046511627905;3,24;3,9046279069767444;;1,4099999999999997;;2,94;0,7095348837209301;8,676767441860465;10,837209302325581;;;5,85;;3,84445;;9,22;
2002-08-15;2,673720930232558;1,781686046511628;3,2848837209302326;3,24;3,851;;1,4448837209302323;;2,94;0,6979069767441861;8,691203488372093;10,255813953488373;;;5,85;;4,02428;;9,24777;
2002-08-16;2,6765116279069767;1,788779069767442;3,29;3,24;3,8896744186046512;;1,4146511627906977;;2,94;0,693953488372093;8,667888372093024;10,38372093023256;;;5,86;;4,02179;;9,25703;
2002-08-19;2,686046511627907;1,797674418604651;3,276046511627907;3,24;3,8735581395348837;;1,42;;2,94;0,6767441860465115;8,723987441860464;10,418604651162791;;;5,86;;4,04091;;9,25703;
2002-08-20;2,6609302325581394;1,8005232558139537;3,2759302325581396;3,24;3,9031627906976745;;1,411860465116279;;2,94;0,6711627906976744;8,777817674418605;11,779069767441861;;;5,85;;3,9833800000000004;;9,25703;
2002-08-21;2,659069767441861;1,8003488372093024;3,275813953488372;3,24;3,919744186046512;;1,45;;2,94;0,6681395348837209;8,75123;11,406976744186046;;;5,86;;4,05642;;9,24777;
2002-08-22;2,7306976744186047;1,8058139534883721;3,2813953488372087;3,24;3,9202093023255813;;1,48;;2,94;0,6297674418604651;8,677988837209302;11,348837209302324;;;5,87;;4,07682;;9,25703;
2002-08-23;2,706744186046512;1,8095058139534885;3,2732558139534884;3,24;3,919674418604651;;1,4611627906976743;;2,94;0,6546511627906977;8,728693023255815;12,000000000000002;;;5,86;;4,02916;;9,24777;
2002-08-26;2,72953488372093;1,8098546511627907;3,253720930232558;3,24;3,9221395348837205;;1,4599999999999997;;2,94;0,6527906976744186;8,64968465116279;11,232558139534884;;;5,84;;4,019419999999999;;9,24777;
2002-08-27;2,7674418604651163;1,8104651162790697;3,252441860465116;3,24;3,853697674418605;;1,4606976744186047;;2,94;0,6041860465116279;8,47458511627907;8,383720930232558;;;5,82;;4,02532;;9,22;
2002-08-28;2,742093023255814;1,82;3,2509302325581397;3,24;3,900139534883721;;1,9009302325581394;;2,94;0,6027906976744185;8,386837209302326;10,093023255813954;;;5,83;;3,9527099999999997;;9,23852;
2002-08-29;2,8227906976744186;1,8198546511627907;3,240697674418605;3,24;3,8806046511627907;;1,5;;2,94;0,5916279069767442;8,489677906976743;10,55813953488372;;;5,78;;3,90611;;9,22;
2002-08-30;2,82;1,82;3,239;3,24;3,9219999999999997;;1,49;;2,94;0,61;8,45;11,0;;;5,78;;3,8936599999999997;;9,22;
2002-09-02;2,82;1,820234375;3,25;3,24;3,92;;1,499375;;2,94;0,61;8,4;12,5625;;;5,75;;3,8181;;9,20148;
2002-09-03;2,8;1,8201562500000001;3,26;3,24;3,92;;1,5275;;2,94;0,6;8,4;8,5;;;5,75;;3,7680300000000004;;9,27553;
2002-09-04;2,69;1,8116406250000001;3,26;3,24;3,89;;1,549375;;2,94;0,59;8,3;9,46875;;;5,75;;3,73043;;9,26628;
2002-09-05;2,65;1,8103125;3,25;3,24;3,923;;1,5525;;2,94;0,59;8,35;9,125;;;5,72;;3,67018;;9,25703;
2002-09-06;2,65;1,80921875;3,25;3,24;3,9219999999999997;;1,5237500000000002;;2,94;0,59;8,35;9,125;;;5,75;;3,6495;;9,24777;
2002-09-09;2,64;1,81296875;3,265;3,24;3,9;;1,5525000000000002;;2,94;0,59;8,3;8,4375;;;5,75;;3,71763;;9,24777;
2002-09-10;2,65;1,81890625;3,265;3,24;3,923;;1,6087500000000001;;2,94;0,6;8,25;8,09375;;;5,75;;3,77469;;9,24777;
2002-09-11;2,65;1,819375;3,21;3,24;3,923;;1,6;;2,94;0,65;8,2;7,75;;;5,72;;3,8339199999999996;;9,26628;
2002-09-12;2,68;1,8220725;3,245;3,24;3,88;;1,6375000000000002;;2,94;0,62;8,2;7,125;;;5,74;;3,74436;;9,25703;
2002-09-13;2,65;1,8199999999999998;3,29;3,24;3,9330000000000003;;1,86625;;2,94;0,61;8,0;6,875;;;5,74;;3,6880800000000002;;9,24777;
2002-09-16;2,63;1,81828125;3,247;3,24;3,89;;1,875;;2,94;0,6;8,0;6,5625;;;5,75;;3,65099;;9,23852;
2002-09-17;2,65;1,8178174999999999;3,255;3,24;3,9330000000000003;;1,8125;;2,94;0,64;8,0;6,8125;;;5,76;;3,6543099999999997;;9,22;
2002-09-18;2,65;1,816953125;3,2460000000000004;3,24;3,9330000000000003;;1,7906250000000001;;2,94;0,64;7,85;7,46875;;;5,75;;3,60629;;9,164439999999999;
2002-09-19;2,64;1,8134375;3,248;3,24;3,9;;1,78875;;2,94;0,64;7,85;5,1875;;;5,78;;3,5766699999999996;;9,12738;
2002-09-20;2,64;1,83609375;3,238;3,24;3,86;;1,784375;;2,94;0,64;8,0;5,109375;;;5,78;;3,6079199999999996;;9,09958;
2002-09-23;2,65;1,82625;3,255;3,24;3,9;;1,75;;2,94;0,63;7,95;5,0;;;5,8;;3,5482199999999997;;9,10885;
2002-09-24;2,63;1,825;3,25;3,24;3,88;;1,77;;2,94;0,63;8,2;7,5;;;5,79;;3,5133;;9,00685;
2002-09-25;2,64;1,8275;3,26;3,24;3,88;;1,75;;2,94;0,65;8,05;5,0;;;5,8;;3,5521800000000003;;9,00685;
2002-09-26;2,67;1,83375;3,265;3,24;3,903;;1,75;;2,94;0,65;7,85;6,0;;;5,8;;3,5908599999999997;;9,00685;
2002-09-27;2,68;1,82625;3,265;3,24;3,81;;1,73;;2,94;0,65;7,85;7,0;;;5,8;;3,5754;;9,00685;
2002-09-30;2,65;1,82125;3,23;3,24;3,84;;1,72;;2,94;0,65;7,75;8,0;;;5,8;;3,47506;;9,01613;
2002-10-01;2,77;1,76188;3,12;3,24;3,873;;1,64;;2,94;0,64;7,3975800000000005;13,0;;;5,79;;3,48791;;9,09031;
2002-10-02;2,75;1,77;3,12;3,24;3,873;;1,65;;2,94;0,66;7,3938;15,0;;;5,79;;3,5457300000000003;;9,08104;
2002-10-03;2,747674418604651;1,7609302325581395;3,06406976744186;3,24;3,8302325581395347;;1,6604651162790698;;2,94;0,6495348837209303;7,3997581395348835;12,430232558139533;;;5,78;;3,5169599999999996;;9,09031;
2002-10-04;2,7653488372093022;1,761860465116279;3,0672093023255815;3,24;3,830488372093024;;1,6423255813953488;;2,94;0,6395348837209303;7,405951860465116;13,813953488372094;;;5,78;;3,49934;;9,11812;
2002-10-07;2,7709302325581393;1,7627906976744185;3,075813953488372;3,24;3,8325581395348833;;1,6341860465116278;;2,94;0,6672093023255814;7,431804651162789;12,825581395348838;;;5,77;;3,4596699999999996;;9,13665;
2002-10-08;2,8060465116279065;1,7688272093023254;3,103488372093023;3,24;3,820930232558139;;1,653720930232558;;2,94;0,6762790697674418;7,418011860465115;12,767441860465116;;;5,77;;3,4637599999999997;;9,22926;
2002-10-09;2,7979069767441858;1,7734883720930232;3,1056976744186047;3,24;3,851767441860465;;1,6623255813953488;;2,94;0,6830232558139534;7,406932558139536;11,825581395348838;;;5,77;;3,45632;;9,25703;
2002-10-10;2,7776744186046507;1,7688081395348836;3,163953488372093;3,24;3,8341860465116278;;1,701395348837209;;2,94;0,6486046511627908;7,368696744186047;12,720930232558139;;;5,78;;3,53128;;9,19223;
2002-10-11;2,7655813953488373;1,7794767441860464;3,1579069767441865;3,24;3,88339534883721;;1,7083720930232558;;2,94;0,6934883720930233;7,340659534883722;14,186046511627907;;;5,78;;3,6095099999999998;;9,1737;
2002-10-14;2,7620930232558143;1,7846511627906976;3,1748837209302323;3,24;3,867558139534884;;1,708139534883721;;2,94;0,7006976744186046;7,34328488372093;14,069767441860465;;;5,77;;3,62564;;9,182960000000001;
2002-10-15;2,796511627906977;1,8051162790697675;3,1767441860465118;3,24;3,855767441860465;;1,82;;2,94;0,7058139534883721;7,335547441860466;13,267441860465116;;;5,77;;3,7311400000000003;;9,14591;
2002-10-16;2,75046511627907;1,8222093023255814;3,1786046511627912;3,24;3,8427906976744186;;1,842325581395349;;2,94;0,6953488372093023;7,353562558139535;11,651162790697676;;;5,77;;3,75924;;9,13665;
2002-10-17;2,756511627906977;1,8374418604651164;3,1517441860465114;3,24;3,877441860465116;;1,9248837209302323;;2,94;0,68;7,352785116279071;11,616279069767442;;;5,75;;3,7450900000000003;;9,164439999999999;
2002-10-18;2,735348837209302;1,8278488372093022;3,1306976744186046;3,24;3,872790697674419;;1,8827906976744182;;2,94;0,7265116279069767;7,317910697674419;11,581395348837209;;;5,74;;3,73631;;9,1737;
2002-10-21;2,7446511627906975;1,8266279069767442;3,126279069767442;3,24;3,8489999999999998;;1,866046511627907;;2,94;0,6818604651162791;7,283020930232558;11,395348837209303;;;5,73;;3,7311199999999998;;9,164439999999999;
2002-10-22;2,7448837209302326;1,8375581395348837;3,1459302325581397;3,24;3,883255813953488;;1,84;;2,94;0,6804651162790698;7,3018260465116285;10,348837209302326;;;5,74;;3,7502199999999997;;9,04395;
2002-10-23;2,7172093023255814;1,8356976744186047;3,1144186046511626;3,24;3,8704186046511633;;1,7834883720930235;;2,94;0,6625581395348837;7,258763720930233;10,30232558139535;;;5,73;;3,6828;;9,04395;
2002-10-24;2,7365116279069768;1,83;3,103488372093023;3,24;3,849;;1,79;;2,94;0,6627906976744186;7,136699302325582;12,069767441860465;;;5,74;;3,7181599999999997;;9,071769999999999;
2002-10-25;2,7283720930232556;1,8199999999999998;3,123720930232558;3,24;3,876976744186046;;1,763953488372093;;2,94;0,6523255813953488;7,036286046511627;12,302325581395348;;;5,75;;3,70379;;9,08104;
2002-10-28;2,724883720930233;1,786918604651163;3,112558139534884;3,24;3,8833720930232563;;1,694186046511628;;2,94;0,6448837209302326;7,010494186046513;12,116279069767442;;;5,74;;3,6403199999999996;;9,09031;
2002-10-29;2,7190697674418605;1,7732558139534884;3,102558139534884;3,24;3,852;;1,6888372093023256;;2,94;0,6290697674418605;7,072831627906977;10,116279069767442;;;5,65;;3,58636;;9,12738;
2002-10-30;2,716744186046512;1,7222846511627905;3,1359302325581395;3,24;3,8519999999999994;;1,6639534883720928;;2,94;0,6281395348837209;7,012983255813953;10,069767441860465;;;5,55;;3,6064800000000004;;9,10885;
2002-10-31;2,705813953488372;1,7009011627906978;3,1041860465116278;3,24;3,8397674418604653;;1,6446511627906977;;2,94;0,6306976744186046;6,965169302325581;12,046511627906977;;;5,54;;3,5529699999999997;;9,14591;
2002-11-01;2,6944186046511627;1,6747383720930231;3,090930232558139;3,24;3,847325581395349;;1,6151162790697675;;2,94;0,633953488372093;6,968960465116279;12,441860465116278;;;5,54;;3,55513;;9,14591;
2002-11-04;2,6825581395348834;1,643779069767442;3,0697674418604652;3,24;3,847906976744186;;1,6253488372093021;;2,94;0,631860465116279;7,006511627906976;12,093023255813954;;;5,54;;3,5723800000000003;;9,15518;
2002-11-05;2,6797674418604656;1,6304651162790698;3,07453488372093;3,24;3,852558139534884;;1,6067441860465117;;2,94;0,6053488372093023;7,046187441860465;11,988372093023255;;;5,54;;3,6147400000000003;;9,23852;
2002-11-06;2,6460465116279073;1,6194476744186048;3,079069767441861;3,24;3,811627906976744;;1,5900000000000003;;2,94;0,5793023255813954;7,019907906976744;11,965116279069768;;;5,54;;3,63234;;9,23852;
2002-11-07;2,6255813953488367;1,3859302325581395;3,16046511627907;3,24;3,8481395348837206;;1,4179069767441859;;2,94;0,545813953488372;6,9677955813953485;11,883720930232558;;;5,54;;3,58426;;9,182960000000001;
2002-11-08;2,637209302325582;1,3847965116279068;3,157906976744186;3,24;3,857023255813953;;1,3711627906976744;;2,94;0,5474418604651163;6,995079069767442;11,80232558139535;;;5,55;;3,5016800000000003;;9,14591;
2002-11-11;2,634883720930233;1,3861046511627906;3,1611627906976745;3,24;3,915;;1,35046511627907;;2,94;0,5469767441860466;7,010532558139536;10,5;;;5,55;;3,4663;;9,15518;
2002-11-12;2,629302325581395;1,3865116279069767;3,1340697674418605;3,24;3,8769767441860465;;1,3497674418604653;;2,94;0,5995348837209302;7,104201860465116;9,651162790697676;;;5,54;;3,43635;;9,182960000000001;
2002-11-13;2,6441860465116283;1,3869186046511628;3,1362790697674416;3,24;3,881813953488372;;1,3590697674418606;;2,94;0,6072093023255813;6,975783488372093;11,482558139534884;;;5,55;;3,4456300000000004;;9,1737;
2002-11-14;2,6406976744186044;1,3878779069767442;3,0851162790697675;3,24;3,871674418604651;;1,4055813953488372;;2,94;0,6083720930232558;7,002838139534884;9,11627906976744;;;5,54;;3,4868900000000003;;9,15518;
2002-11-15;2,6504651162790696;1,3977537209302326;3,1029069767441864;3,24;3,8540465116279066;;1,4725581395348837;;2,94;0,6127906976744186;6,856819767441861;9,511627906976743;;;5,53;;3,48812;;9,00685;
2002-11-18;2,6332558139534883;1,3955416279069768;3,0969767441860467;3,24;3,917209302325581;;1,4346511627906977;;2,94;0,6116279069767442;6,897886046511629;12,116279069767442;;;5,53;;3,49969;;8,87689;
2002-11-19;2,6251162790697675;1,3938120930232558;3,079069767441861;3,24;3,8577441860465114;;1,4141860465116278;;2,94;0,6104651162790697;6,805146279069767;9,837209302325581;;;5,53;;3,46651;;7,81238;
2002-11-20;2,622325581395349;1,3884593023255816;3,0639534883720927;3,24;3,8466976744186048;;1,3937209302325582;;2,94;0,6074418604651163;6,802403720930233;10,0;;;5,42;;3,4356800000000005;;7,79361;
2002-11-21;2,644651162790698;1,387122093023256;3,051767441860465;3,24;3,8658604651162793;;1,3932558139534885;;2,94;0,6197674418604652;6,778166976744187;9,406976744186046;;;5,46;;3,4945800000000005;;7,68088;
2002-11-22;2,659767441860465;1,386453488372093;3,074488372093023;3,24;3,852;;1,3327906976744186;;2,94;0,6111627906976744;6,781996279069768;9,209302325581394;;;5,47;;3,5028599999999996;;7,727860000000001;
2002-11-25;2,659302325581395;1,385813953488372;3,0280697674418606;3,24;3,850232558139535;;1,312325581395349;;2,94;0,6093023255813953;6,656722093023256;8,732558139534884;;;5,48;;3,5286199999999996;;7,70907;
2002-11-26;2,71;1,3844186046511626;3,0220697674418604;3,24;3,852;;1,311860465116279;;2,94;0,6055813953488371;6,757847441860465;9,13953488372093;;;5,45;;3,4851300000000003;;7,727860000000001;
2002-11-27;2,692093023255814;1,3827906976744184;3,031395348837209;3,24;3,8725813953488375;;1,3213953488372094;;2,94;0,6162790697674418;6,912237674418605;9,174418604651164;;;5,15;;3,5300199999999995;;7,74665;
2002-11-28;2,691860465116279;1,4381397674418606;3,0463023255813955;3,24;3,9;;1,32046511627907;;2,94;0,6718604651162792;6,931460930232558;9,069767441860467;;;5,12;;3,5356099999999997;;7,87807;
2002-11-29;2,70046511627907;1,4384302325581395;3,0929999999999995;3,24;3,8810697674418604;;1,3006976744186047;;2,94;0,6695348837209302;6,988904418604651;9,546511627906977;;;5,12;;3,5073300000000005;;7,915589999999999;
2002-12-02;2,68;1,44;3,097;3,24;3,93;;1,31;;2,94;0,67;6,85;12,0;;;5,11;;3,5138300000000005;;7,868689999999999;
2002-12-03;2,67;1,433671875;2,87;3,24;3,89;;1,3293750000000002;;2,94;0,6;6,95;11,5625;;;5,1;;3,47318;;8,12168;
2002-12-04;2,66;1,42625;2,86;3,24;3,9;;1,30875;;2,94;0,66;6,8;9,8125;;;5,11;;3,4821400000000002;;8,12168;
2002-12-05;2,66;1,4142968750000002;2,82;3,24;3,852;;1,2756250000000002;;2,94;0,63;6,9;7,4375;;;5,11;;3,4629800000000004;;7,9249600000000004;
2002-12-06;2,66;1,405625;2,82;3,24;3,9;;1,2550000000000001;;2,94;0,6;6,8;8,75;;;5,4;;3,4089;;7,87807;
2002-12-09;2,66;1,3928125;2,78;3,24;3,92;;1,255625;;2,94;0,6;6,85;9,8125;;;5,41;;3,3606800000000003;;7,8968300000000005;
2002-12-10;2,64;1,3846874999999998;2,799;3,24;3,923;;1,2875;;2,94;0,6;6,95;9,375;;;5,26;;3,3395900000000003;;7,9905800000000005;
2002-12-11;2,64;1,377890625;2,838;3,24;3,9;;1,2693750000000001;;2,94;0,6;7,0;8,78125;;;5,45;;3,3216300000000003;;7,99995;
2002-12-12;2,64;1,3712499999999999;2,873;3,24;3,852;;1,26;;2,94;0,6;7,2;8,5;;;5,45;;3,2825300000000004;;7,9905800000000005;
2002-12-13;2,63;1,3658593749999999;2,855;3,24;3,87;;1,261875;;2,94;0,6;7,25;8,0625;;;5,45;;3,2730900000000003;;7,9905800000000005;
2002-12-16;2,63;1,3590624999999998;2,92;3,24;3,9;;1,3050000000000002;;2,94;0,6;7,4;7,3125;;;5,46;;3,27292;;7,859310000000001;
2002-12-17;2,62;1,352109375;2,92;3,24;3,923;;1,3175000000000001;;2,94;0,6;7,6;6,84375;;;5,43;;3,24611;;7,67148;
2002-12-18;2,62;1,3421874999999999;2,9;3,24;3,923;;1,38;;2,94;0,6;7,6;5,625;;;5,49;;3,19375;;7,64328;
2002-12-19;2,6;1,33546875;2,89;3,24;3,91;;1,2906250000000001;;2,94;0,6;7,3;5,90625;;;5,49;;3,19599;;7,6620800000000004;
2002-12-20;2,61;1,32695375;2,989;3,24;3,92;;1,30125;;2,94;0,6;7,15;5,4375;;;5,49;;3,19746;;7,67148;
2002-12-23;2,59;1,4973437499999998;2,86;3,24;3,93;;1,33875;;2,94;0,62;7,15;5,25;;;5,47;;3,1846;;7,64328;
2002-12-24;2,58;1,50125;2,86;3,24;3,91;;1,35;;2,94;0,6;7,25;3,5;;;5,47;;3,18613;;7,64328;
2002-12-25;2,58;1,50125;2,86;3,24;3,91;;1,35;;2,94;0,6;7,25;6,0;;;5,47;;3,18223;;7,64328;
2002-12-26;2,58;1,50125;2,86;3,24;3,91;;1,35;;2,94;0,56;7,25;4,5;;;5,46;;3,18535;;7,64328;
2002-12-27;2,57;1,48375;2,89;3,24;3,91;;1,4;;2,94;0,56;6,75;4,5;;;5,47;;3,11758;;7,737260000000001;
2002-12-30;2,6;1,37375;2,89;3,24;3,951;;1,37;;2,94;0,52;7,1;4,5;;;5,48;;3,13258;;7,71847;
2002-12-31;2,58;1,36125;2,79;3,24;3,95;;1,35;;2,94;0,52;6,85;4,0;;;5,47;;3,12107;;7,71847;
2003-01-01;2,658139534883721;1,3799999999999997;2,7509302325581393;3,24;3,9285116279069765;;1,330232558139535;;2,94;0,4906976744186046;6,614038139534883;9,953488372093023;;;5,48;;3,12405;;7,71847;
2003-01-02;2,6667441860465115;1,38;2,794651162790698;3,24;3,9352790697674416;;1,3009302325581396;;2,94;0,5390697674418605;6,562972325581396;9,906976744186048;;;5,48;;3,19298;;7,6902800000000004;
2003-01-03;2,6651162790697676;1,3893023255813952;2,7727906976744188;3,24;3,8525581395348834;;1,2913953488372092;;2,94;0,5493023255813954;6,520111627906976;9,86046511627907;;;5,35;;3,47791;;7,69968;
