Dates;Canada;USA;France;Germany;UK;Australia;Hong Kong;Japan;Belgium;Switzerland;Poland;Russia;South Africa;China;India;South Korea;Greece;Brazil;Hungary;Czech Republic
24.08.1992;4,89;3,4375;10,62;;9,78;;;;;8,06;;;;;;;;;;
25.08.1992;4,92;3,375;10,62;;10,13;;;;;7,81;;;;;;;;;;
26.08.1992;4,9;3,5;10,62;;10,19;;;;;7,87;;;;;;;;;;
27.08.1992;4,89;3,5;10,62;;10,01;;;;;7,87;;;;;;;;;;
28.08.1992;4,85;3,5;10,62;;9,97;;;;;7,69;;;;;;;;;;
31.08.1992;4,85;3,5;10,62;;9,97;;;;;7,75;;;;;;;;;;
01.09.1992;4,84;3,5;10,62;;9,99;;;;;7,59;;;;;;;;;;
02.09.1992;4,73;3,5;10,62;;9,97;;;;;7,75;;;;;;;;;;
03.09.1992;4,73;3,5;10,62;;9,91;;;;;7,88;;;;;;;;;;
04.09.1992;4,75;3,4375;10,62;;9,66;;;;;7,93;;;;;;;;;;
07.09.1992;4,75;3,25;10,62;;9,71;;;;;7,81;;;;;;;;;;
08.09.1992;4,65;3,1875;10,62;;9,66;;;;;7,68;;;;;;;;;;
09.09.1992;4,61;3,1875;10,62;;9,71;;;;;7,69;;;;;;;;;;
10.09.1992;4,85;3,1875;10,62;;9,75;;;;;7,68;;;;;;;;;;
11.09.1992;5,25;3,1875;10,62;;9,72;;;;;7,66;;;;;;;;;;
14.09.1992;4,9;3,125;10,62;;9,63;;;;;7,25;;;;;;;;;;
15.09.1992;4,86;3,125;10,62;;9,66;;;;;7;;;;;;;;;;
16.09.1992;5;3,1875;10,62;;11,75;;;;;6,56;;;;;;;;;;
17.09.1992;5,1;3,1875;10,62;;11;;;;;6,68;;;;;;;;;;
18.09.1992;4,97;3,25;10,62;;9,31;;;;;6,81;;;;;;;;;;
21.09.1992;5,95;3,125;10,62;;8,88;;;;;6,93;;;;;;;;;;
22.09.1992;5,46;3,3125;10,62;;8,82;;;;;6,87;;;;;;;;;;
23.09.1992;5,4;3,375;10,62;;8,52;;;;;6,43;;;;;;;;;;
24.09.1992;5,25;3,375;10,62;;8,43;;;;;6,44;;;;;;;;;;
25.09.1992;5,66;3,25;10,62;;8,35;;;;;6,5;;;;;;;;;;
28.09.1992;5,64;3,25;10,62;;8,38;;;;;6,68;;;;;;;;;;
29.09.1992;6,79;3,25;10,62;;8,35;;;;;6,68;;;;;;;;;;
30.09.1992;7,99;3,125;10,62;;8,36;;;;;6,81;;;;;;;;;;
01.10.1992;7,99;3,125;10,62;;8,41;;;;;6,5;;;;;;;;;;
02.10.1992;7,9;3,25;10,62;;8,35;;;;;6,56;;;;;;;;;;
05.10.1992;7,99;3,1875;10,62;;8,41;;;;;6,44;;;;;;;;;;
06.10.1992;7,7;3,1875;10,62;;8,44;;;;;6,31;;;;;;;;;;
07.10.1992;7,25;3,25;10,62;;8,43;;;;;6,18;;;;;;;;;;
08.10.1992;7,65;3,3125;10,62;;8,36;;;;;6,25;;;;;;;;;;
09.10.1992;7,45;3,3125;10,62;;8,28;;;;;6,31;;;;;;;;;;
12.10.1992;7,34;3,375;10,62;;8,31;;;;;6,22;;;;;;;;;;
13.10.1992;7,35;3,4375;10,62;;8,3;;;;;6,38;;;;;;;;;;
14.10.1992;7,35;3,4375;10,62;;8,36;;;;;6,31;;;;;;;;;;
15.10.1992;7,6;3,375;10,62;;8,46;;;;;6,43;;;;;;;;;;
16.10.1992;7,5;3,4375;10,62;;8,36;;;;;6,43;;;;;;;;;;
19.10.1992;7,35;3,5;10,62;;7,47;;;;;6,93;;;;;;;;;;
20.10.1992;7,37;3,6875;10,62;;7,41;;;;;6,13;;;;;;;;;;
21.10.1992;7,3;3,625;10,62;;7,16;;;;;6,13;;;;;;;;;;
22.10.1992;7,3;3,5;10,62;;7,13;;;;;6,125;;;;;;;;;;
23.10.1992;7,15;3,5625;10,62;;7,05;;;;;6,06;;;;;;;;;;
26.10.1992;7,25;3,625;10,62;;6,99;;;;;6;;;;;;;;;;
27.10.1992;6,75;3,625;10,62;;6,99;;;;;6,06;;;;;;;;;;
28.10.1992;6,15;3,5625;10,62;;6,96;;;;;6,12;;;;;;;;;;
29.10.1992;6,35;3,625;10,62;;6,85;;;;;6,13;;;;;;;;;;
30.10.1992;6,12;3,5625;10,62;;6,82;;;;;6,31;;;;;;;;;;
02.11.1992;5,95;3,625;10,62;;6,88;;;;;6,31;;;;;;;;;;
03.11.1992;5,95;3,625;10,62;;6,88;;;;;6,27;;;;;;;;;;
04.11.1992;6,05;3,5625;10,62;;6,78;;;;;6,2;;;;;;;;;;
05.11.1992;6,13;3,5625;10,62;;6,83;;;;;6,06;;;;;;;;;;
06.11.1992;6,05;3,5625;10,62;;6,85;;;;;6,31;;;;;;;;;;
09.11.1992;6,85;3,6875;10,62;;6,63;;;;;6,43;;;;;;;;;;
10.11.1992;6,9;3,75;10,62;;6,63;;;;;6,43;;;;;;;;;;
11.11.1992;6,84;3,6875;10,62;;6,66;;;;;6,5;;;;;;;;;;
12.11.1992;6,8;3,75;10,62;;6,63;;;;;6,75;;;;;;;;;;
13.11.1992;6,75;3,6875;10,62;;6,57;;;;;6,75;;;;;;;;;;
16.11.1992;7,2;3,875;10,62;;6,61;;;;;6,63;;;;;;;;;;
17.11.1992;7,85;4;10,62;;6,72;;;;;6,93;;;;;;;;;;
18.11.1992;7,9;3,9375;10,62;;6,68;;;;;6,69;;;;;;;;;;
19.11.1992;7,95;3,875;10,62;;6,67;;;;;6,43;;;;;;;;;;
20.11.1992;8,25;3,875;10,62;;6,65;;;;;6,37;;;;;;;;;;
23.11.1992;8,8;3,875;10,62;;6,68;;;;;6,43;;;;;;;;;;
24.11.1992;8,95;3,9375;10,62;;6,65;;;;;6,4;;;;;;;;;;
25.11.1992;8,3;3,875;10,62;;6,66;;;;;6,43;;;;;;;;;;
26.11.1992;8,3;3,9375;10,62;;6,63;;;;;6,25;;;;;;;;;;
27.11.1992;8,15;3,9375;10,62;;6,68;;;;;6,43;;;;;;;;;;
30.11.1992;8,17;4;10,62;;6,75;;;;;6,62;;;;;;;;;;
01.12.1992;7,99;4;10,62;;6,74;;;;;6,5;;;;;;;;;;
02.12.1992;8,05;3,9375;10,62;;6,74;;;;;6,18;;;;;;;;;;
03.12.1992;8,03;3,875;10,62;;6,77;;;;;6,31;;;;;;;;;;
04.12.1992;7,9;3,8125;10,62;;6,72;;;;;6,06;;;;;;;;;;
07.12.1992;7,9;3,75;10,62;;6,66;;;;;6,06;;;;;;;;;;
08.12.1992;7,65;3,6875;10,62;;6,69;;;;;6,31;;;;;;;;;;
09.12.1992;7,65;3,625;10,62;;6,66;;;;;6,13;;;;;;;;;;
10.12.1992;7,65;3,625;10,62;;6,68;;;;;6,31;;;;;;;;;;
11.12.1992;7,65;3,625;10,62;;6,68;;;;;6,25;;;;;;;;;;
14.12.1992;7,65;3,625;10,62;;6,72;;;;;6,06;;;;;;;;;;
15.12.1992;7,65;3,625;10,62;;6,66;;;;;6,12;;;;;;;;;;
16.12.1992;7,65;3,625;10,62;;6,72;;;;;6,06;;;;;;;;;;
17.12.1992;7,65;3,5625;10,62;;6,75;;;;;6;;;;;;;;;;
18.12.1992;7,65;3,5625;10,62;;6,71;;;;;6,12;;;;;;;;;;
21.12.1992;7,65;3,5;10,62;;6,7;;;;;6,18;;;;;;;;;;
22.12.1992;7,65;3,5;10,62;;6,67;;;;;6,18;;;;;;;;;;
23.12.1992;7,65;3,5;10,62;;6,69;;;;;6,18;;;;;;;;;;
24.12.1992;7,65;3,5;10,62;;6,68;;;;;5,95;;;;;;;;;;
25.12.1992;7,65;3,5;10,62;;6,68;;;;;5,95;;;;;;;;;;
28.12.1992;7,65;3,5;10,62;;6,68;;;;;5,81;;;;;;;;;;
29.12.1992;7,65;3,5625;10,62;;6,65;;;;;5,81;;;;;;;;;;
30.12.1992;7,65;3,4375;10,62;;6,6;;;;;5,68;;;;;;;;;;
31.12.1992;7,65;3,4375;10,62;;6,58;;;;;5,78;;;;;;;;;;
01.01.1993;7,65;3,4375;10,62;;6,58;;;;;5,78;;;;;;;;;;
04.01.1993;7,65;3,4375;10,62;;6,6;;;;;5,62;;;;;;;;;;
05.01.1993;7,65;3,4375;10,62;;6,61;;;;;5,68;;;;;;;;;;
06.01.1993;7,65;3,375;10,62;;6,63;;;;;5,62;;;;;;;;;;
07.01.1993;7,65;3,375;10,62;;6,61;;;;;5,5;;;;;;;;;;
08.01.1993;7,65;3,4375;10,62;;6,61;;;;;5,81;;;;;;;;;;
11.01.1993;7,65;3,375;10,62;;6,61;;;;;5,56;;;;;;;;;;
12.01.1993;7,65;3,375;10,62;;6,61;;;;;5,43;;;;;;;;;;
13.01.1993;7,65;3,375;10,62;;6,6;;;;;5,56;;;;;;;;;;
14.01.1993;7,65;3,375;10,62;;6,59;;;;;5,43;;;;;;;;;;
15.01.1993;7,65;3,3125;10,62;;6,58;;;;;5,5;;;;;;;;;;
18.01.1993;7,65;3,3125;10,62;;6,58;;;;;5,53;;;;;;;;;;
19.01.1993;7,65;3,3125;10,62;;6,55;;;;;5,59;;;;;;;;;;
20.01.1993;7,65;3,3125;10,62;;6,58;;;;;5,47;;;;;;;;;;
21.01.1993;7,65;3,3125;10,62;;6,56;;;;;5,5;;;;;;;;;;
22.01.1993;7,65;3,3125;10,62;;6,53;;;;;5,5;;;;;;;;;;
25.01.1993;7,65;3,3125;10,62;;6,52;;;;;5,43;;;;;;;;;;
26.01.1993;7,65;3,3125;10,62;;6,52;;;;;5,38;;;;;;;;;;
27.01.1993;7,65;3,3125;10,62;;5,56;;;;;5,5;;;;;;;;;;
28.01.1993;7,65;3,3125;10,62;;5,61;;;;;5,43;;;;;;;;;;
29.01.1993;7,65;3,3125;10,62;;5,6;;;;;5,37;;;;;;;;;;
01.02.1993;7,65;3,25;10,62;;5,643;;;;;5,25;;;;;;;;;;
02.02.1993;7,65;3,3125;10,62;;5,609;;;;;5,31;;;;;;;;;;
03.02.1993;7,65;3,3125;10,62;;5,609;;;;;5,28;;;;;;;;;;
04.02.1993;7,65;3,3125;10,62;;5,608;;;;;5,18;;;;;;;;;;
05.02.1993;7,65;3,25;10,62;;5,607;;;;;5,2;;;;;;;;;;
08.02.1993;7,65;3,25;10,62;;5,61;;;;;5,22;;;;;;;;;;
09.02.1993;7,65;3,25;10,62;;5,609;;;;;5,28;;;;;;;;;;
10.02.1993;7,65;3,25;10,62;;5,609;;;;;5,35;;;;;;;;;;
11.02.1993;7,65;3,25;10,62;;5,608;;;;;5,37;;;;;;;;;;
12.02.1993;7,65;3,25;10,62;;5,639;;;;;5,4;;;;;;;;;;
15.02.1993;7,65;3,25;10,62;;5,641;;;;;5,5;;;;;;;;;;
16.02.1993;7,65;3,25;10,62;;5,64;;;;;5,56;;;;;;;;;;
17.02.1993;7,65;3,25;10,62;;5,639;;;;;5,4;;;;;;;;;;
18.02.1993;7,65;3,1875;10,62;;5,638;;;;;5,37;;;;;;;;;;
19.02.1993;7,65;3,1875;10,62;;5,638;;;;;5,25;;;;;;;;;;
22.02.1993;7,65;3,1875;10,62;;5,641;;;;;5,37;;;;;;;;;;
23.02.1993;7,65;3,1875;10,62;;5,64;;;;;5,37;;;;;;;;;;
24.02.1993;7,65;3,1875;10,62;;5,562;;;;;5,4;;;;;;;;;;
25.02.1993;7,65;3,1875;10,62;;5,638;;;;;5,43;;;;;;;;;;
26.02.1993;7,65;3,1875;10,62;;5,637;;;;;5,31;;;;;;;;;;
01.03.1993;7,65;3,1875;10,62;;5,641;;;;;5,12;;;;;;;;;;
02.03.1993;7,65;3,1875;10,62;;5,704;;;;;5,19;;;;;;;;;;
03.03.1993;7,65;3,1875;10,62;;5,703;;;;;5,25;;;;;;;;;;
04.03.1993;7,65;3,1875;10,62;;5,702;;;;;5,06;;;;;;;;;;
05.03.1993;7,65;3,1875;10,62;;5,701;;;;;4,93;;;;;;;;;;
08.03.1993;7,65;3,25;10,62;;5,705;;;;;4,93;;;;;;;;;;
09.03.1993;7,65;3,25;10,62;;5,704;;;;;5,06;;;;;;;;;;
10.03.1993;7,65;3,25;10,62;;5,703;;;;;5;;;;;;;;;;
11.03.1993;7,65;3,25;10,62;;5,702;;;;;4,87;;;;;;;;;;
12.03.1993;7,65;3,25;10,62;;5,702;;;;;4,93;;;;;;;;;;
15.03.1993;7,65;3,25;10,62;;5,705;;;;;4,93;;;;;;;;;;
16.03.1993;7,65;3,25;10,62;;5,704;;;;;5;;;;;;;;;;
17.03.1993;7,65;3,25;10,62;;5,703;;;;;5;;;;;;;;;;
18.03.1993;7,65;3,25;10,62;;5,702;;;;;4,88;;;;;;;;;;
19.03.1993;7,65;3,25;10,62;;5,702;;;;;4,81;;;;;;;;;;
22.03.1993;7,65;3,25;10,62;;5,704;;;;;4,87;;;;;;;;;;
23.03.1993;7,65;3,25;10,62;;5,703;;;;;4,87;;;;;;;;;;
24.03.1993;7,65;3,25;10,62;;5,702;;;;;5,06;;;;;;;;;;
25.03.1993;7,65;3,25;10,62;;5,701;;;;;4,81;;;;;;;;;;
26.03.1993;7,65;3,25;10,62;;5,701;;;;;4,91;;;;;;;;;;
29.03.1993;7,65;3,3125;10,62;;5,705;;;;;5;;;;;;;;;;
30.03.1993;7,65;3,25;10,62;;5,704;;;;;5;;;;;;;;;;
31.03.1993;7,65;3,25;10,62;;5,671;;;;;5,03;;;;;;;;;;
01.04.1993;7,65;3,25;10,62;;5,67;;;;;5,06;;;;;;;;;;
02.04.1993;7,65;3,25;10,62;;5,669;;;;;5,12;;;;;;;;;;
05.04.1993;7,65;3,25;10,62;;5,669;;;;;5,12;;;;;;;;;;
06.04.1993;7,65;3,25;10,62;;5,669;;;;;4,87;;;;;;;;;;
07.04.1993;7,65;3,25;10,62;;5,669;;;;;4,81;;;;;;;;;;
08.04.1993;7,65;3,25;10,62;;5,669;;;;;4,93;;;;;;;;;;
09.04.1993;7,65;3,25;10,62;;5,669;;;;;4,93;;;;;;;;;;
12.04.1993;7,65;3,25;10,62;;5,669;;;;;4,93;;;;;;;;;;
13.04.1993;7,65;3,25;10,62;;5,669;;;;;4,93;;;;;;;;;;
14.04.1993;7,65;3,25;10,62;;5,671;;;;;4,87;;;;;;;;;;
15.04.1993;7,65;3,25;10,62;;5,702;;;;;4,97;;;;;;;;;;
16.04.1993;7,65;3,25;10,62;;5,701;;;;;4,93;;;;;;;;;;
19.04.1993;7,65;3,25;10,62;;5,701;;;;;4,8;;;;;;;;;;
20.04.1993;7,65;3,25;10,62;;5,704;;;;;4,93;;;;;;;;;;
21.04.1993;7,65;3,1875;10,62;;5,703;;;;;4,94;;;;;;;;;;
22.04.1993;7,65;3,1875;10,62;;5,702;;;;;4,81;;;;;;;;;;
23.04.1993;7,65;3,1875;10,62;;5,702;;;;;5;;;;;;;;;;
26.04.1993;7,65;3,1875;10,62;;5,702;;;;;4,87;;;;;;;;;;
27.04.1993;7,65;3,1875;10,62;;5,702;;;;;4,9;;;;;;;;;;
28.04.1993;7,65;3,1875;10,62;;5,834;;;;;4,81;;;;;;;;;;
29.04.1993;7,65;3,1875;10,62;;5,833;;;;;4,81;;;;;;;;;;
30.04.1993;7,65;3,1875;10,62;;5,863;;;;;5;;;;;;;;;;
03.05.1993;7,65;3,1875;10,62;;5,863;;;;;4,87;;;;;;;;;;
04.05.1993;7,65;3,1875;10,62;;5,863;;;;;4,94;;;;;;;;;;
05.05.1993;7,65;3,1875;10,62;;5,705;;;;;4,88;;;;;;;;;;
06.05.1993;7,65;3,1875;10,62;;5,704;;;;;4,81;;;;;;;;;;
07.05.1993;7,65;3,1875;10,62;;5,703;;;;;4,87;;;;;;;;;;
10.05.1993;7,65;3,1875;10,62;;5,703;;;;;4,87;;;;;;;;;;
11.05.1993;7,65;3,1875;10,62;;5,706;;;;;4,94;;;;;;;;;;
12.05.1993;7,65;3,1875;10,62;;5,705;;;;;4,93;;;;;;;;;;
13.05.1993;7,65;3,1875;10,62;;5,704;;;;;4,87;;;;;;;;;;
14.05.1993;7,65;3,25;10,62;;5,704;;;;;4,88;;;;;;;;;;
17.05.1993;7,65;3,25;10,62;;5,704;;;;;5;;;;;;;;;;
18.05.1993;7,65;3,25;10,62;;5,706;;;;;4,93;;;;;;;;;;
19.05.1993;7,65;3,25;10,62;;5,705;;;;;5;;;;;;;;;;
20.05.1993;7,65;3,25;10,62;;5,704;;;;;5;;;;;;;;;;
21.05.1993;7,65;3,25;10,62;;5,704;;;;;5;;;;;;;;;;
24.05.1993;7,65;3,3125;10,62;;5,704;;;;;4,87;;;;;;;;;;
25.05.1993;7,65;3,3125;10,62;;5,706;;;;;4,87;;;;;;;;;;
26.05.1993;7,65;3,3125;10,62;;5,705;;;;;4,97;;;;;;;;;;
27.05.1993;7,65;3,25;10,62;;5,705;;;;;5;;;;;;;;;;
28.05.1993;7,65;3,375;10,62;;5,703;;;;;5;;;;;;;;;;
31.05.1993;7,65;3,375;10,62;;5,703;;;;;5;;;;;;;;;;
01.06.1993;7,65;3,3125;10,62;;5,703;;;;;5,03;;;;;;;;;;
02.06.1993;7,65;3,3125;10,62;;5,705;;;;;5,06;;;;;;;;;;
03.06.1993;7,65;3,3125;10,62;;5,704;;;;;5;;;;;;;;;;
04.06.1993;7,65;3,3125;10,62;;5,703;;;;;5,02;;;;;;;;;;
07.06.1993;7,65;3,375;10,62;;5,703;;;;;5;;;;;;;;;;
08.06.1993;7,65;3,375;10,62;;5,706;;;;;5,03;;;;;;;;;;
09.06.1993;7,65;3,375;10,62;;5,705;;;;;5,02;;;;;;;;;;
10.06.1993;7,65;3,375;10,62;;5,704;;;;;5,03;;;;;;;;;;
11.06.1993;7,65;3,375;10,62;;5,704;;;;;5,03;;;;;;;;;;
14.06.1993;7,65;3,375;10,62;;5,704;;;;;5;;;;;;;;;;
15.06.1993;7,65;3,3125;10,62;;5,706;;;;;4,97;;;;;;;;;;
16.06.1993;7,65;3,3125;10,62;;5,705;;;;;5,06;;;;;;;;;;
17.06.1993;7,65;3,3125;10,62;;5,704;;;;;4,94;;;;;;;;;;
18.06.1993;7,65;3,3125;10,62;;5,704;;;;;4,81;;;;;;;;;;
21.06.1993;7,65;3,3125;10,62;;5,704;;;;;4,87;;;;;;;;;;
22.06.1993;7,65;3,3125;10,62;;5,706;;;;;5;;;;;;;;;;
23.06.1993;7,65;3,375;10,62;;5,705;;;;;5;;;;;;;;;;
24.06.1993;7,65;3,375;10,62;;5,704;;;;;4,88;;;;;;;;;;
25.06.1993;7,65;3,375;10,62;;5,704;;;;;4,9;;;;;;;;;;
28.06.1993;7,65;3,3125;10,62;;5,704;;;;;4,93;;;;;;;;;;
29.06.1993;7,65;3,3125;10,62;;5,706;;;;;4,88;;;;;;;;;;
30.06.1993;7,65;3,3125;10,62;;5,706;;;;;4,88;;;;;;;;;;
01.07.1993;7,65;3,3125;10,62;;5,706;;;;;4,75;;;;;;;;;;
02.07.1993;7,65;3,3125;10,62;;5,446;;;;;4,75;;;;;;;;;;
05.07.1993;7,65;3,25;10,62;;5,45;;;;;4,81;;;;;;;;;;
06.07.1993;7,65;3,25;10,62;;5,449;;;;;4,69;;;;;;;;;;
07.07.1993;7,65;3,3125;10,62;;5,448;;;;;4,65;;;;;;;;;;
08.07.1993;7,65;3,3125;10,62;;5,447;;;;;4,6;;;;;;;;;;
09.07.1993;7,65;3,3125;10,62;;5,639;;;;;4,56;;;;;;;;;;
12.07.1993;7,65;3,3125;10,62;;5,45;;;;;4,5;;;;;;;;;;
13.07.1993;7,65;3,3125;10,62;;5,449;;;;;4,53;;;;;;;;;;
14.07.1993;7,65;3,3125;10,62;;5,448;;;;;4,6;;;;;;;;;;
15.07.1993;7,65;3,3125;10,62;;5,447;;;;;4,53;;;;;;;;;;
16.07.1993;7,65;3,25;10,62;;5,447;;;;;4,56;;;;;;;;;;
19.07.1993;7,65;3,25;10,62;;5,447;;;;;4,53;;;;;;;;;;
20.07.1993;7,65;3,25;10,62;;5,447;;;;;4,43;;;;;;;;;;
21.07.1993;7,65;3,25;10,62;;5,447;;;;;4,5;;;;;;;;;;
22.07.1993;7,65;3,3125;10,62;;5,447;;;;;4,63;;;;;;;;;;
23.07.1993;7,65;3,3125;10,62;;5,447;;;;;4,53;;;;;;;;;;
26.07.1993;7,65;3,3125;10,62;;5,447;;;;;4,59;;;;;;;;;;
27.07.1993;7,65;3,3125;10,62;;5,447;;;;;4,53;;;;;;;;;;
28.07.1993;7,65;3,3125;10,62;;5,447;;;;;4,56;;;;;;;;;;
29.07.1993;7,65;3,3125;10,62;;5,447;;;;;4,59;;;;;;;;;;
30.07.1993;7,65;3,3125;10,62;;5,447;;;;;4,56;;;;;;;;;;
02.08.1993;7,65;3,3125;10,62;;5,447;;;;;4,5;;;;;;;;;;
03.08.1993;7,65;3,3125;10,62;;5,447;;;;;4,56;;;;;;;;;;
04.08.1993;7,65;3,3125;10,62;;5,447;;;;;4,37;;;;;;;;;;
05.08.1993;7,65;3,3125;10,62;;5,447;;;;;4,5;;;;;;;;;;
06.08.1993;7,65;3,25;10,62;;5,447;;;;;4,44;;;;;;;;;;
09.08.1993;7,65;3,25;10,62;;5,447;;;;;4,56;;;;;;;;;;
10.08.1993;7,65;3,25;10,62;;5,447;;;;;4,53;;;;;;;;;;
11.08.1993;7,65;3,25;10,62;;5,447;;;;;4,56;;;;;;;;;;
12.08.1993;7,65;3,25;10,62;;5,447;;;;;4,56;;;;;;;;;;
13.08.1993;7,65;3,25;10,62;;5,447;;;;;4,37;;;;;;;;;;
16.08.1993;7,65;3,25;10,62;;5,45;;;;;4,56;;;;;;;;;;
17.08.1993;7,65;3,25;10,62;;5,449;;;;;4,68;;;;;;;;;;
18.08.1993;7,65;3,25;10,62;;5,448;;;;;4,63;;;;;;;;;;
19.08.1993;7,65;3,25;10,62;;5,447;;;;;4,56;;;;;;;;;;
20.08.1993;7,65;3,25;10,62;;5,447;;;;;4,62;;;;;;;;;;
23.08.1993;7,65;3,25;10,62;;5,45;;;;;4,56;;;;;;;;;;
24.08.1993;7,65;3,25;10,62;;5,449;;;;;4,62;;;;;;;;;;
25.08.1993;7,65;3,25;10,62;;5,449;;;;;4,5;;;;;;;;;;
26.08.1993;7,65;3,25;10,62;;5,449;;;;;4,56;;;;;;;;;;
27.08.1993;7,65;3,25;10,62;;5,449;;;;;4,6;;;;;;;;;;
30.08.1993;7,65;3,25;10,62;;5,449;;;;;4,6;;;;;;;;;;
31.08.1993;7,65;3,25;10,62;;5,449;;;;;4,65;;;;;;;;;;
01.09.1993;7,65;3,25;10,62;;5,449;;;;;4,63;;;;;;;;;;
02.09.1993;7,65;3,25;10,62;;5,449;;;;;4,5;;;;;;;;;;
03.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,56;;;;;;;;;;
06.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,63;;;;;;;;;;
07.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,68;;;;;;;;;;
08.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,56;;;;;;;;;;
09.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,53;;;;;;;;;;
10.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,53;;;;;;;;;;
13.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,56;;;;;;;;;;
14.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,62;;;;;;;;;;
15.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,62;;;;;;;;;;
16.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,62;;;;;;;;;;
17.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,62;;;;;;;;;;
20.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,6;;;;;;;;;;
21.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,5;;;;;;;;;;
22.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,56;;;;;;;;;;
23.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,43;;;;;;;;;;
24.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,5;;;;;;;;;;
27.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,43;;;;;;;;;;
28.09.1993;7,65;3,1875;10,62;;5,449;;;;;4,5;;;;;;;;;;
29.09.1993;7,65;3,375;10,62;;5,449;;;;;4,6;;;;;;;;;;
30.09.1993;7,65;3,375;10,62;;5,449;;;;;4,5;;;;;;;;;;
01.10.1993;7,65;3,375;10,62;;5,449;;;;;4,5;;;;;;;;;;
04.10.1993;7,65;3,375;10,62;;5,449;;;;;4,56;;;;;;;;;;
05.10.1993;7,65;3,375;10,62;;5,449;;;;;4,37;;;;;;;;;;
06.10.1993;7,65;3,375;10,62;;5,449;;;;;4,31;;;;;;;;;;
07.10.1993;7,65;3,375;10,62;;5,449;;;;;4,37;;;;;;;;;;
08.10.1993;7,65;3,375;10,62;;5,449;;;;;4,47;;;;;;;;;;
11.10.1993;7,65;3,375;10,62;;5,449;;;;;4,46;;;;;;;;;;
12.10.1993;7,65;3,375;10,62;;5,32;;;;;4,47;;;;;;;;;;
13.10.1993;7,65;3,375;10,62;;5,32;;;;;4,44;;;;;;;;;;
14.10.1993;7,65;3,375;10,62;;5,319;;;;;4,38;;;;;;;;;;
15.10.1993;7,65;3,375;10,62;;5,319;;;;;4,31;;;;;;;;;;
18.10.1993;7,65;3,375;10,62;;5,319;;;;;4,31;;;;;;;;;;
19.10.1993;7,65;3,375;10,62;;5,577;;;;;4,45;;;;;;;;;;
20.10.1993;7,65;3,375;10,62;;5,577;;;;;4,45;;;;;;;;;;
21.10.1993;7,65;3,375;10,62;;5,576;;;;;4,44;;;;;;;;;;
22.10.1993;7,65;3,375;10,62;;5,576;;;;;4,31;;;;;;;;;;
25.10.1993;7,65;3,375;10,62;;5,514;;;;;4,4;;;;;;;;;;
26.10.1993;7,65;3,4375;10,62;;5,513;;;;;4,4;;;;;;;;;;
27.10.1993;7,65;3,4375;10,62;;5,512;;;;;4,44;;;;;;;;;;
28.10.1993;7,65;3,4375;10,62;;5,512;;;;;4,47;;;;;;;;;;
29.10.1993;7,65;3,4375;10,62;;5,438;;;;;4,53;;;;;;;;;;
01.11.1993;7,65;3,4375;10,62;;5,514;;;;;4,43;;;;;;;;;;
02.11.1993;7,65;3,5;10,62;;5,513;;;;;4,62;;;;;;;;;;
03.11.1993;7,65;3,5;10,62;;5,512;;;;;4,37;;;;;;;;;;
04.11.1993;7,65;3,5;10,62;;5,511;;;;;4,56;;;;;;;;;;
05.11.1993;7,65;3,5;10,62;;5,511;;;;;4,56;;;;;;;;;;
08.11.1993;7,65;3,5;10,62;;5,514;;;;;4,53;;;;;;;;;;
09.11.1993;7,65;3,5;10,62;;5,514;;;;;4,5;;;;;;;;;;
10.11.1993;7,65;3,5;10,62;;5,577;;;;;4,5;;;;;;;;;;
11.11.1993;7,65;3,5;10,62;;5,577;;;;;4,5;;;;;;;;;;
12.11.1993;7,65;3,5;10,62;;5,446;;;;;4,45;;;;;;;;;;
15.11.1993;7,65;3,5;10,62;;5,45;;;;;4,47;;;;;;;;;;
16.11.1993;7,65;3,4375;10,62;;5,449;;;;;4,45;;;;;;;;;;
17.11.1993;7,65;3,4375;10,62;;5,384;;;;;4,43;;;;;;;;;;
18.11.1993;7,65;3,5;10,62;;5,383;;;;;4,25;;;;;;;;;;
19.11.1993;7,65;3,5;10,62;;5,382;;;;;4,25;;;;;;;;;;
22.11.1993;7,65;3,5;10,62;;5,385;;;;;4,37;;;;;;;;;;
23.11.1993;7,65;3,5;10,62;;5,385;;;;;4,37;;;;;;;;;;
24.11.1993;7,65;3,5;10,62;;5,255;;;;;4,44;;;;;;;;;;
25.11.1993;7,65;3,5;10,62;;5,062;;;;;4,37;;;;;;;;;;
